M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M1,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M1,M3M2,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M1,M4M2,M4M3,M4M4,M4M5,M4M6,M4M7,M4M8,M5M1,M5M2,M5M3,M5M4,M5M5,M5M6,M5M7,M5M8,M6M1,M6M2,M6M3,M6M4,M6M5,M6M6,M6M7,M6M8,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M7M7,M7M8,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,M8M8
34.656142580000015,-22.573489560000013,-1384.5518733635206,-17527.219975373624,272.5402944000001,-323.71944209000014,-24841.09421087789,-3110.5819045826424,-22.573489560000013,14.703379920000012,901.836296018894,11416.461489232483,-177.5207808000001,210.85663038000013,16180.39802132614,2026.0964701000262,-1384.5518733635206,901.836296018894,55314.404527546045,700232.1506422558,-10888.291283644798,12932.955794352089,992429.6521655952,124271.2455172662,-17527.219975373624,11416.461489232483,700232.1506422558,8864328.721986001,-137836.27768367427,163719.94830985754,12563294.419105453,1573165.6564830707,272.5402944000001,-177.5207808000001,-10888.291283644798,-137836.27768367427,2143.2913920000005,-2545.770691200001,-195353.5109633888,-24462.010048386233,-323.71944209000014,210.85663038000013,12932.955794352089,163719.94830985754,-2545.770691200001,3023.829814445001,232038.09080273352,29055.623729683495,-24841.09421087789,16180.39802132614,992429.6521655952,12563294.419105453,-195353.5109633888,232038.09080273352,17805788.97865646,2229626.622871234,-3110.5819045826424,2026.0964701000262,124271.2455172662,1573165.6564830707,-24462.010048386233,29055.623729683495,2229626.622871234,279192.0584577932
1195.3996288200003,-1289.3186814600003,-14243.790672459594,-32285.347136050295,906.6650402400002,-516.00960135,-246437.00751078874,-54627.42680772948,-1289.3186814600003,1390.6166793800005,15362.883646647984,34821.9124352754,-977.8990607200001,556.55096655,265798.84243430867,58919.34396267067,-14243.790672459594,15362.883646647984,169721.963960386,384696.2265226188,-10803.37213753671,6148.515165479823,2936421.4814053467,650913.39637815,-32285.347136050295,34821.9124352754,384696.2265226188,871962.4923459166,-24487.204826359455,13936.384706396979,6655769.453859588,1475377.2672471637,906.6650402400002,-977.8990607200001,-10803.37213753671,-24487.204826359455,687.67086368,-391.3736081999999,-186913.0740419853,-41432.82039808597,-516.00960135,556.55096655,6148.515165479823,13936.384706396979,-391.3736081999999,222.74217112499994,106377.69908717029,23580.630318296087,-246437.00751078874,265798.84243430867,2936421.4814053467,6655769.453859588,-186913.0740419853,106377.69908717029,50804096.97869938,11261689.619060934,-54627.42680772948,58919.34396267067,650913.39637815,1475377.2672471637,-41432.82039808597,23580.630318296087,11261689.619060934,2496366.6439980017
19713.79133522,-19150.584972900004,-126131.84873351043,-485447.9834943474,6827.973677839999,-5598.208495299999,-601359.3154940172,-63636.90689119852,-19150.584972900004,18603.468940500003,122528.36838364073,471579.1447595593,-6632.9042388,5438.272408499999,584178.9879371591,61818.85422796186,-126131.84873351043,122528.36838364073,807010.8379665271,3105970.3626214415,-43686.41873321799,35818.193218182016,3847588.7730873288,407158.6524063999,-485447.9834943474,471579.1447595593,3105970.3626214415,11954054.939077416,-168137.4220157292,137854.71191272407,14808347.21733925,1567045.5064094402,6827.973677839999,-6632.9042388,-43686.41873321799,-168137.4220157292,2364.904028479999,-1938.9684915999992,-208283.91187144548,-22040.97211965388,-5598.208495299999,5438.272408499999,35818.193218182016,137854.71191272407,-1938.9684915999992,1589.7468844999992,170770.54187501012,18071.240925455746,-601359.3154940172,584178.9879371591,3847588.7730873288,14808347.21733925,-208283.91187144548,170770.54187501012,18344164.254460346,1941211.9220252756,-63636.90689119852,61818.85422796186,407158.6524063999,1567045.5064094402,-22040.97211965388,18071.240925455746,1941211.9220252756,205422.4806287814
144.08210258000014,-146.2600464000001,-22.062923630452993,-29253.774264452484,241.34435442,-135.04185330999996,-52560.1603452115,-23066.694062747454,-146.2600464000001,148.4709120000001,22.39642659377487,29695.97406394224,-244.9925136,137.08314479999996,53354.659275698046,23415.370011267136,-22.062923630452993,22.39642659377487,3.378439031682824,4479.555586307198,-36.95644333933092,20.67861339571355,8048.402840712933,3532.1438291119366,-29253.774264452484,29695.97406394224,4479.555586307198,5939553.167197691,-49001.45915265619,27418.283202735594,10671575.709332231,4683356.565845028,241.34435442,-244.9925136,-36.95644333933092,-49001.45915265619,404.26323857999967,-226.20150818999974,-88040.7610631826,-38637.80641378691,-135.04185330999996,137.08314479999996,20.67861339571355,27418.283202735594,-226.20150818999974,126.56882304499982,49262.33957022619,21619.4035219512,-52560.1603452115,53354.659275698046,8048.402840712933,10671575.709332231,-88040.7610631826,49262.33957022619,19173585.102150038,8414571.392715327,-23066.694062747454,23415.370011267136,3532.1438291119366,4683356.565845028,-38637.80641378691,21619.4035219512,8414571.392715327,3692841.5497612613
24015.552799999998,-24129.351629999997,-4665.562746371929,-778087.1759089549,6189.582468,-8572.673518,-2046019.2329699164,-155576.0707458714,-24129.351629999997,24243.689701125,4687.670735567527,781774.1787022633,-6218.91209655,8613.295535925,2055714.391636823,156313.27529720188,-4665.562746371929,4687.670735567527,906.3907844059112,151160.98186799022,-1202.4659860545714,1665.4351675964747,397485.3792124623,30224.16039904196,-778087.1759089549,781774.1787022633,151160.98186799022,25209482.303233635,-200538.15886268916,277748.6482680551,66289597.41609481,5040556.281747004,6189.582468,-6218.91209655,-1202.4659860545714,-200538.15886268916,1595.25501858,-2209.45443783,-527325.1412968268,-40096.97082338131,-8572.673518,8613.295535925,1665.4351675964747,277748.6482680551,-2209.45443783,3060.1307352050003,730353.9935920141,55534.964063689025,-2046019.2329699164,2055714.391636823,397485.3792124623,66289597.41609481,-527325.1412968268,730353.9935920141,174311819.36743948,13254395.415621717,-155576.0707458714,156313.27529720188,30224.16039904196,5040556.281747004,-40096.97082338131,55534.964063689025,13254395.415621717,1007843.291815643
7406.491656980001,-6183.69752364,-970007.6478869835,-38909.78029986531,4382.02077612,-3562.62371205,-435569.3106366706,-34873.67434357586,-6183.69752364,5162.78378952,809861.6953814788,32485.868239506115,-3658.55958216,2974.4430218999996,363657.8547981257,29116.113764249956,-970007.6478869835,809861.6953814788,127039208.377762,5095905.891273396,-573901.0941881269,466586.93579641543,57045303.238039225,4567308.3005917985,-38909.78029986531,32485.868239506115,5095905.891273396,204411.35602400845,-23020.813843432767,18716.136106940387,2288250.2225280516,183207.79524254185,4382.02077612,-3658.55958216,-573901.0941881269,-23020.813843432767,2592.6048352799994,-2107.8118827,-257702.81761559684,-20632.868109582625,-3562.62371205,2974.4430218999996,466586.93579641543,18716.136106940387,-2107.8118827,1713.6706961249997,209514.79137265505,16774.713980221062,-435569.3106366706,363657.8547981257,57045303.238039225,2288250.2225280516,-257702.81761559684,209514.79137265505,25615451.033379428,2050890.3535837873,-34873.67434357586,29116.113764249956,4567308.3005917985,183207.79524254185,-20632.868109582625,16774.713980221062,2050890.3535837873,164203.67679421327
5036.52646658,-6841.4432871399995,-2562852.1868676334,-64921.13971430316,9890.66034558,-10135.54996958,-47179.13163504083,-237738.39908109597,-6841.4432871399995,9293.179845619998,3481289.7353210277,88186.62990040747,-13435.13079414,13767.780386139999,64086.50000340817,322935.61550431285,-2562852.1868676334,3481289.7353210277,1304115321.4056842,33035324.244751133,-5032893.337190619,5157506.18546495,24007248.147647507,120973925.19037586,-64921.13971430316,88186.62990040747,33035324.244751133,836837.5327264101,-127491.22761944646,130647.87011895126,608141.9440167921,3064462.765084814,9890.66034558,-13435.13079414,-5032893.337190619,-127491.22761944646,19423.14067458,-19904.051498580004,-92649.71990079888,-466867.3483631577,-10135.54996958,13767.780386139999,5157506.18546495,130647.87011895126,-19904.051498580004,20396.86952258,94943.69768160008,478426.8363451329,-47179.13163504083,64086.50000340817,24007248.147647507,608141.9440167921,-92649.71990079888,94943.69768160008,441945.5504912624,2226989.4339634436,-237738.39908109597,322935.61550431285,120973925.19037586,3064462.765084814,-466867.3483631577,478426.8363451329,2226989.4339634436,11221929.790834883
19616.971657680002,-18753.49079082,-297210.52847023687,-483841.9805048726,4932.45878364,-6038.7308172,-487845.855133036,-137127.99688959686,-18753.49079082,17928.017788805,284128.2031632659,462544.6926237412,-4715.346588109999,5772.9238103,466372.32857475016,131092.02947876317,-297210.52847023687,284128.2031632659,4502942.644512353,7330536.702164256,-74730.1218212944,91490.89924727842,7391198.13935908,2077582.8774604073,-483841.9805048726,462544.6926237412,7330536.702164256,11933700.378632434,-121656.424257549,148942.0247587492,12032453.777657984,3382187.7686076663,4932.45878364,-4715.346588109999,-74730.1218212944,-121656.424257549,1240.2092472199997,-1518.3684505999997,-122663.15184643993,-34479.235864942995,-6038.7308172,5772.9238103,91490.89924727842,148942.0247587492,-1518.3684505999997,1858.9143379999998,150174.54532956978,42212.37993143163,-487845.855133036,466372.32857475016,7391198.13935908,12032453.777657984,-122663.15184643993,150174.54532956978,12132024.37784576,3410175.9472693903,-137127.99688959686,131092.02947876317,2077582.8774604073,3382187.7686076663,-34479.235864942995,42212.37993143163,3410175.9472693903,958562.2010924161
25538.226000500003,-26305.80449685,-205837.7237503162,-902226.137571657,18354.7842155,-15981.570314599998,-1967673.9616411221,-270058.8196078618,-26305.80449685,27096.453379845,212024.3950753049,929343.5020288186,-18906.456742349998,16461.91337802,2026814.4916354127,278175.72415231215,-205837.7237503162,212024.3950753049,1659049.0082546046,7271929.32125174,-147939.289235391,128811.22030357482,15859423.020966524,2176670.0907765166,-902226.137571657,929343.5020288186,7271929.32125174,31874257.957523488,-648446.2181667417,564604.2312018502,69514886.36591409,9540761.591161095,18354.7842155,-18906.456742349998,-147939.289235391,-648446.2181667417,13191.914880499997,-11486.243192599997,-1414202.8100022967,-194096.15058218592,-15981.570314599998,16461.91337802,128811.22030357482,564604.2312018502,-11486.243192599997,10001.109306319997,1231350.9863041958,169000.14960148055,-1967673.9616411221,2026814.4916354127,15859423.020966524,69514886.36591409,-1414202.8100022967,1231350.9863041958,151605707.43029156,20807541.89596109,-270058.8196078618,278175.72415231215,2176670.0907765166,9540761.591161095,-194096.15058218592,169000.14960148055,20807541.89596109,2855788.2621355047
318.6449145799998,-363.3783457799998,-6258.721995685603,-35427.57552747593,2422.3859843599994,-2616.1370271299993,-117411.14837006267,-56290.88364225398,-363.3783457799998,414.39174497999977,7137.361813813432,40401.12740270369,-2762.4561747599996,2983.4072403299992,133894.08372350468,64193.36146436835,-6258.721995685603,7137.361813813432,122931.82544874494,695857.1628230338,-47579.734521537706,51385.3308376439,2306152.407330905,1105647.6205582197,-35427.57552747593,40401.12740270369,695857.1628230338,3938908.3281286755,-269325.6929291649,290867.3193201239,13054005.058046391,6258532.430598798,2422.3859843599994,-2762.4561747599996,-47579.734521537706,-269325.6929291649,18415.338167120004,-19888.26238146,-892576.9946591953,-427931.6610527646,-2616.1370271299993,2983.4072403299992,51385.3308376439,290867.3193201239,-19888.26238146,21478.996310805003,963968.4758617346,462159.1566288575,-117411.14837006267,133894.08372350468,2306152.407330905,13054005.058046391,-892576.9946591953,963968.4758617346,43262506.73024903,20741511.91119449,-56290.88364225398,64193.36146436835,1105647.6205582197,6258532.430598798,-427931.6610527646,462159.1566288575,20741511.91119449,9944183.748867722
