M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M2M2,M3M3,M4M4,M5M5,M6M6,M7M7,M8M8,M2M1,M3M1,M3M2,M4M1,M4M2,M4M3,M5M1,M5M2,M5M3,M5M4,M6M1,M6M2,M6M3,M6M4,M6M5,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,target
0.17098851374869478,-0.20754965145337367,0.03643219940502516,-0.510465427848472,-0.6837472201630836,0.745857879234168,-0.07802589729839678,0.6198258860270065,0.31219929482392145,0.37149056610703474,-0.0014209361408463294,0.7513113659536036,-0.7405760944647869,-0.7727103973877029,0.006090682238995855,-0.465982685571628,-0.34251294716025826,0.06142010334720148,-0.09684166655751113,-0.586862342745758,0.6050169623571241,-0.05606199697117332,-0.5662858005787169,0.5769787705864194,0.03727156233948461,0.2726798731046275,0.6453401883743253,-0.6633140280402623,-0.037417382823302446,-0.39340804046935635,0.7585292409938542,-0.09366360487283812,0.09949513260972259,0.000725486741332468,0.151329279171592,-0.03986887851637527,0.05228645018153289,0.6624429659383629,-0.6883726286052617,-0.02861713983483199,-0.48936682589536584,0.6036604733202751,-0.6088880719405703,0.01933089367624775,-1.0
-0.17098851374869478,0.20754965145337367,-0.03643219940502516,0.510465427848472,0.6837472201630836,-0.745857879234168,0.07802589729839678,-0.6198258860270065,-0.31219929482392145,-0.37149056610703474,0.0014209361408463294,-0.7513113659536036,0.7405760944647869,0.7727103973877029,-0.006090682238995855,0.465982685571628,0.34251294716025826,-0.06142010334720148,0.09684166655751113,0.586862342745758,-0.6050169623571241,0.05606199697117332,0.5662858005787169,-0.5769787705864194,-0.03727156233948461,-0.2726798731046275,-0.6453401883743253,0.6633140280402623,0.037417382823302446,0.39340804046935635,-0.7585292409938542,0.09366360487283812,-0.09949513260972259,-0.000725486741332468,-0.151329279171592,0.03986887851637527,-0.05228645018153289,-0.6624429659383629,0.6883726286052617,0.02861713983483199,0.48936682589536584,-0.6036604733202751,0.6088880719405703,-0.01933089367624775,1.0
0.37060563870518626,-0.43044412293392964,0.08392341987936008,-0.8703791804258033,0.2065418828762046,-0.14083210603829152,-0.07785615141737087,0.2509107234029881,0.6029730611006969,0.6748132878613725,-0.007258808981106344,0.9791150623460778,0.06999386038601044,0.03972441967300639,0.006090647491434973,-0.10092126221780712,-0.6406841518638251,0.10730750918746079,-0.1600859361196499,-0.9092319574127385,0.9178033262310438,-0.03557604594671171,0.26763260243219045,-0.3004676095144214,0.008152067855296076,-0.4231290321415373,-0.19657830318642378,0.22241475333727787,-0.007974086238567423,0.3447770540449712,-0.05294770301835138,-0.09353939694233163,0.09937666577526942,0.0006141218783064869,0.15129330561357524,-0.03986668197452377,0.052284454455148656,0.1671909823881758,-0.1538258443614154,-0.030906183210291982,0.0692159235436688,0.006301592510634593,-0.010603797348253853,0.019185423143177917,1.0
-0.37060563870518626,0.43044412293392964,-0.08392341987936008,0.8703791804258033,-0.2065418828762046,0.14083210603829152,0.07785615141737087,-0.2509107234029881,-0.6029730611006969,-0.6748132878613725,0.007258808981106344,-0.9791150623460778,-0.06999386038601044,-0.03972441967300639,-0.006090647491434973,0.10092126221780712,0.6406841518638251,-0.10730750918746079,0.1600859361196499,0.9092319574127385,-0.9178033262310438,0.03557604594671171,-0.26763260243219045,0.3004676095144214,-0.008152067855296076,0.4231290321415373,0.19657830318642378,-0.22241475333727787,0.007974086238567423,-0.3447770540449712,0.05294770301835138,0.09353939694233163,-0.09937666577526942,-0.0006141218783064869,-0.15129330561357524,0.03986668197452377,-0.052284454455148656,-0.1671909823881758,0.1538258443614154,0.030906183210291982,-0.0692159235436688,-0.006301592510634593,0.010603797348253853,-0.019185423143177917,-1.0
0.9961712495649148,-0.9964487702222806,-0.0012774733588145197,-0.43450602991194026,-0.4529280948851001,0.4994937407952873,-0.07246527504900238,0.13770584709077324,0.9999707931658904,0.9999759454347967,1.6513597395101666e-06,0.6713233216589067,-0.4031796798156135,-0.4128436761108735,0.006059567757964311,-0.040616233572381,-0.9999734877314991,-0.002631309073641844,0.0043486971433894395,-0.997825601380405,0.9979813887186952,0.004094947982249503,0.33175614998558467,-0.3640857475251631,-0.00039093925485198265,0.18763926684671206,-0.25899535430029097,0.28434014129966945,0.00030354390631930756,-0.2878849533558433,0.40979210797943727,-0.09364262536138208,0.09947606619803473,0.0007299787067238739,0.14514240416693724,-0.03282474599680313,0.04068707081777112,-0.11344242142139656,0.12449928872901879,0.00011840774608109189,-0.0772656207500952,0.12903368713927424,-0.13079183842285097,0.015785544627498337,-1.0
-0.9961712495649148,0.9964487702222806,0.0012774733588145197,0.43450602991194026,0.4529280948851001,-0.4994937407952873,0.07246527504900238,-0.13770584709077324,-0.9999707931658904,-0.9999759454347967,-1.6513597395101666e-06,-0.6713233216589067,0.4031796798156135,0.4128436761108735,-0.006059567757964311,0.040616233572381,0.9999734877314991,0.002631309073641844,-0.0043486971433894395,0.997825601380405,-0.9979813887186952,-0.004094947982249503,-0.33175614998558467,0.3640857475251631,0.00039093925485198265,-0.18763926684671206,0.25899535430029097,-0.28434014129966945,-0.00030354390631930756,0.2878849533558433,-0.40979210797943727,0.09364262536138208,-0.09947606619803473,-0.0007299787067238739,-0.14514240416693724,0.03282474599680313,-0.04068707081777112,0.11344242142139656,-0.12449928872901879,-0.00011840774608109189,0.0772656207500952,-0.12903368713927424,0.13079183842285097,-0.015785544627498337,1.0
0.14410024364775498,-0.16129597965715298,0.010408063662617918,-0.44875226754926756,0.1982023721275019,-0.1401877761413844,-0.0759976146008617,0.2361754258595791,0.2669651878675294,0.2961380934901876,-0.0001350776097317145,0.68717249399846,0.0685494648760105,0.03961947715790396,0.0060864974579091504,-0.0916967493098341,-0.28169972609184724,0.01786847113849011,-0.02884965910198844,-0.5215359514420657,0.5310855548713037,-0.016810113430458774,0.2350556370467747,-0.2598297471158989,0.0008747921488166591,-0.3566239697774876,-0.17187939770621619,0.1903831902995993,-0.0008351502932245023,0.28297195577809997,-0.05221807277523642,-0.09157851935723595,0.09732432504468616,0.000556100835314188,0.14912643695338726,-0.03952942645464221,0.051777234114768624,0.2517508667181117,-0.2677955854262667,-0.0039517122945239,-0.1729317538446487,0.007403624335883006,-0.009520305249831041,0.01747697590572953,1.0
-0.14410024364775498,0.16129597965715298,-0.010408063662617918,0.44875226754926756,-0.1982023721275019,0.1401877761413844,0.0759976146008617,-0.2361754258595791,-0.2669651878675294,-0.2961380934901876,0.0001350776097317145,-0.68717249399846,-0.0685494648760105,-0.03961947715790396,-0.0060864974579091504,0.0916967493098341,0.28169972609184724,-0.01786847113849011,0.02884965910198844,0.5215359514420657,-0.5310855548713037,0.016810113430458774,-0.2350556370467747,0.2598297471158989,-0.0008747921488166591,0.3566239697774876,0.17187939770621619,-0.1903831902995993,0.0008351502932245023,-0.28297195577809997,0.05221807277523642,0.09157851935723595,-0.09732432504468616,-0.000556100835314188,-0.14912643695338726,0.03952942645464221,-0.051777234114768624,-0.2517508667181117,0.2677955854262667,0.0039517122945239,0.1729317538446487,-0.007403624335883006,0.009520305249831041,-0.01747697590572953,-1.0
0.841715976331361,-0.8520759349379632,0.0015641367045470414,-0.7783910536365094,-0.3965900667160859,0.3832842415316642,0.02657801549584868,0.09089219672693927,0.9744380083135685,0.9777108693644233,-6.466572400087222e-06,0.9446460664327603,-0.33435215229573034,-0.2789212552055579,-0.004854798369502508,-0.022776638616014443,-0.9761304541988015,-0.0016985523051079715,0.0029092368451136843,-0.9633471377824812,0.9656839514799451,0.001959330023990237,0.2129825647542426,-0.24237138037205563,0.0016231518918617995,-0.20351222924230244,-0.15314304244500868,0.17585095579555135,-0.0014885849933036017,0.13968139355807507,0.30601606024950617,-0.07360101379305892,0.07959529737846652,-0.0014402842184811132,0.10347377782030656,0.08291397023828784,-0.13162839958277,-0.07745428660723006,0.08761258771599724,-0.0004256031085520691,0.08259493492281905,0.08817597936258759,-0.08098409582956065,-0.03378689660978855,-1.0
-0.841715976331361,0.8520759349379632,-0.0015641367045470414,0.7783910536365094,0.3965900667160859,-0.3832842415316642,-0.02657801549584868,-0.09089219672693927,-0.9744380083135685,-0.9777108693644233,6.466572400087222e-06,-0.9446460664327603,0.33435215229573034,0.2789212552055579,0.004854798369502508,0.022776638616014443,0.9761304541988015,0.0016985523051079715,-0.0029092368451136843,0.9633471377824812,-0.9656839514799451,-0.001959330023990237,-0.2129825647542426,0.24237138037205563,-0.0016231518918617995,0.20351222924230244,0.15314304244500868,-0.17585095579555135,0.0014885849933036017,-0.13968139355807507,-0.30601606024950617,0.07360101379305892,-0.07959529737846652,0.0014402842184811132,-0.10347377782030656,-0.08291397023828784,0.13162839958277,0.07745428660723006,-0.08761258771599724,0.0004256031085520691,-0.08259493492281905,-0.08817597936258759,0.08098409582956065,0.03378689660978855,1.0
0.6044204664114166,-0.6796001578324345,0.12315998522649857,-0.9758051837662163,-0.36805040770941444,0.2573177466863036,0.44980596239991494,0.18642903464238822,0.8426048839136964,0.8966397922090211,-0.015484863306523718,0.998560091180793,-0.3015105431397961,-0.15969328264452093,-0.2725302985168884,-0.06359435616573371,-0.8724523958609384,0.09846480823739641,-0.13104611792564028,-0.9843639554049398,0.9873728000844879,-0.012674270921643896,0.042414543466578206,-0.10760572196101094,0.08424311559762566,-0.402882912163509,-0.045150085680577254,0.09489816315761417,-0.062249524992282465,0.33405458294168655,0.21953112252539012,0.15769588138238655,-0.11687586494521637,-0.47758716487381925,0.10816982000501099,0.5545571535418662,-0.6871152066864751,0.028676442722585807,-0.0015366108598915092,-0.03654060373383724,0.13856769381948209,0.14140363481240725,-0.1033842184448236,-0.39301003972804055,-1.0
-0.6044204664114166,0.6796001578324345,-0.12315998522649857,0.9758051837662163,0.36805040770941444,-0.2573177466863036,-0.44980596239991494,-0.18642903464238822,-0.8426048839136964,-0.8966397922090211,0.015484863306523718,-0.998560091180793,0.3015105431397961,0.15969328264452093,0.2725302985168884,0.06359435616573371,0.8724523958609384,-0.09846480823739641,0.13104611792564028,0.9843639554049398,-0.9873728000844879,0.012674270921643896,-0.042414543466578206,0.10760572196101094,-0.08424311559762566,0.402882912163509,0.045150085680577254,-0.09489816315761417,0.062249524992282465,-0.33405458294168655,-0.21953112252539012,-0.15769588138238655,0.11687586494521637,0.47758716487381925,-0.10816982000501099,-0.5545571535418662,0.6871152066864751,-0.028676442722585807,0.0015366108598915092,0.03654060373383724,-0.13856769381948209,-0.14140363481240725,0.1033842184448236,0.39301003972804055,1.0
0.8875739644970414,-0.8929369985532027,-0.00042376826707759353,-0.6924298327685078,0.03150481838398812,-0.006719440353460879,-0.0464021674309806,0.013745865324070074,0.9869797864570081,0.9882283567871283,9.095670153065719e-07,0.8976923278205043,0.015286303823183677,0.002661586258813926,0.0050895305429630965,-0.00243971710024857,-0.987619781832238,-0.0024301253371079553,0.004032552368227187,-0.9645189404115795,0.9661544921041231,0.003226716427903869,0.3020888887984031,-0.33291192004711895,-0.00015821849541572744,-0.31652604016242286,-0.2344639324766423,0.2585220040843062,0.00010787009334368957,0.2523222768108221,-0.007830530028615681,-0.08934651954057947,0.09513493822752862,0.0005318423203298148,0.131690475959528,-0.02538757158275828,0.0317202718101713,-0.09992721372993049,0.11032416572134879,2.688703127126465e-05,0.10049398618617185,0.0009320082424870108,-0.002325733040946875,0.010270854383348103,1.0
-0.8875739644970414,0.8929369985532027,0.00042376826707759353,0.6924298327685078,-0.03150481838398812,0.006719440353460879,0.0464021674309806,-0.013745865324070074,-0.9869797864570081,-0.9882283567871283,-9.095670153065719e-07,-0.8976923278205043,-0.015286303823183677,-0.002661586258813926,-0.0050895305429630965,0.00243971710024857,0.987619781832238,0.0024301253371079553,-0.004032552368227187,0.9645189404115795,-0.9661544921041231,-0.003226716427903869,-0.3020888887984031,0.33291192004711895,0.00015821849541572744,0.31652604016242286,0.2344639324766423,-0.2585220040843062,-0.00010787009334368957,-0.2523222768108221,0.007830530028615681,0.08934651954057947,-0.09513493822752862,-0.0005318423203298148,-0.131690475959528,0.02538757158275828,-0.0317202718101713,0.09992721372993049,-0.11032416572134879,-2.688703127126465e-05,-0.10049398618617185,-0.0009320082424870108,0.002325733040946875,-0.010270854383348103,-1.0
0.8713887922032718,-0.875663115436889,-0.0006593373339726907,-0.7245812030649297,-0.20756115641215714,0.08288843888070696,0.5436672001262044,0.108095130606279,0.983031704380494,0.9841882474291546,1.2598684600893486e-06,0.9169214921274823,-0.14218984254911834,-0.0391477095112801,-0.3804278876555473,-0.028849588744560863,-0.9836201548439651,-0.002464475282338919,0.004082535333162739,-0.9634543908700909,0.9645972825079883,0.0035311331379692026,0.2629554116695327,-0.2909677727737527,-7.250891659953464e-05,-0.22888493715238636,-0.21729682199137135,0.23989776873248755,0.0001058406617887335,0.2234361501460958,0.07723097042842875,0.003541940737323265,-0.00017834862796872522,-0.002102478892448329,-0.19681520300367109,0.493548184023415,-0.5108308878822246,-0.08146267516792233,0.09055076904665682,-1.1237871834129383e-05,0.05616881709099291,0.06596803318606853,-0.03769518971879764,-0.32707803703598437,1.0
-0.8713887922032718,0.875663115436889,0.0006593373339726907,0.7245812030649297,0.20756115641215714,-0.08288843888070696,-0.5436672001262044,-0.108095130606279,-0.983031704380494,-0.9841882474291546,-1.2598684600893486e-06,-0.9169214921274823,0.14218984254911834,0.0391477095112801,0.3804278876555473,0.028849588744560863,0.9836201548439651,0.002464475282338919,-0.004082535333162739,0.9634543908700909,-0.9645972825079883,-0.0035311331379692026,-0.2629554116695327,0.2909677727737527,7.250891659953464e-05,0.22888493715238636,0.21729682199137135,-0.23989776873248755,-0.0001058406617887335,-0.2234361501460958,-0.07723097042842875,-0.003541940737323265,0.00017834862796872522,0.002102478892448329,0.19681520300367109,-0.493548184023415,0.5108308878822246,0.08146267516792233,-0.09055076904665682,1.1237871834129383e-05,-0.05616881709099291,-0.06596803318606853,0.03769518971879764,0.32707803703598437,-1.0
0.3597285067873303,-0.4111973343855497,0.06357590895053825,-0.8627678325352024,0.18569310600444772,-0.13862297496318107,-0.06992894654117124,0.21573195477231571,0.5891739257316071,0.6525284623319697,-0.0042052801337402615,0.9768819803097544,0.0661648557413214,0.03936167748034913,0.0060248394867354884,-0.07958031211820298,-0.6221768093074105,0.08249632221938269,-0.12503720302577034,-0.902854836462421,0.9105935579277847,-0.02764880534861791,0.25174683074594895,-0.2833507803039222,0.007475187243080671,-0.417416188713021,-0.19384152637888102,0.21857878326718833,-0.006141982308724626,0.343146934422536,-0.05104597328465092,-0.0874378576706115,0.09341376047441638,-0.003102106799152586,0.14893648939755605,-0.03826710614750018,0.05008609262915331,0.14213609370779212,-0.13310833780873071,-0.021036840027019776,0.07448958924427358,0.008822284838644816,-0.008172139074029446,0.012346987383540117,1.0
-0.3597285067873303,0.4111973343855497,-0.06357590895053825,0.8627678325352024,-0.18569310600444772,0.13862297496318107,0.06992894654117124,-0.21573195477231571,-0.5891739257316071,-0.6525284623319697,0.0042052801337402615,-0.9768819803097544,-0.0661648557413214,-0.03936167748034913,-0.0060248394867354884,0.07958031211820298,0.6221768093074105,-0.08249632221938269,0.12503720302577034,0.902854836462421,-0.9105935579277847,0.02764880534861791,-0.25174683074594895,0.2833507803039222,-0.007475187243080671,0.417416188713021,0.19384152637888102,-0.21857878326718833,0.006141982308724626,-0.343146934422536,0.05104597328465092,0.0874378576706115,-0.09341376047441638,0.003102106799152586,-0.14893648939755605,0.03826710614750018,-0.05008609262915331,-0.14213609370779212,0.13310833780873071,0.021036840027019776,-0.07448958924427358,-0.008822284838644816,0.008172139074029446,-0.012346987383540117,-1.0
0.27332057083188316,-0.3585865228637819,0.16640040999570138,-0.6938565697455371,0.05290956263899189,-0.018363402061855584,-0.05895494756513618,0.031723736214462755,0.47117945493530333,0.5878449605466525,-0.02811666434852357,0.8985878832716953,0.024725282060498645,0.00709197835753513,0.005726319545172588,-0.00617098989196391,-0.5331423808800242,0.24706234648500566,-0.35996005102466977,-0.7689301089237899,0.7960003431578957,-0.1668880741999365,0.13412840456972025,-0.17298060341667676,0.042422702873074064,-0.3269937922784287,-0.08684097630231163,0.11787817893723102,-0.036906670352632925,0.25857828034819436,-0.014457217973114455,-0.07701849113328896,0.08388693212164706,-0.022577135534944157,0.13954018179782116,-0.03182678082781967,0.04052946868411018,-0.0008013466793139887,0.015560589388384402,-0.021306565048621447,0.09019585396245268,0.003083361942449197,-0.004809484507998114,0.012897898934328154,1.0
-0.27332057083188316,0.3585865228637819,-0.16640040999570138,0.6938565697455371,-0.05290956263899189,0.018363402061855584,0.05895494756513618,-0.031723736214462755,-0.47117945493530333,-0.5878449605466525,0.02811666434852357,-0.8985878832716953,-0.024725282060498645,-0.00709197835753513,-0.005726319545172588,0.00617098989196391,0.5331423808800242,-0.24706234648500566,0.35996005102466977,0.7689301089237899,-0.7960003431578957,0.1668880741999365,-0.13412840456972025,0.17298060341667676,-0.042422702873074064,0.3269937922784287,0.08684097630231163,-0.11787817893723102,0.036906670352632925,-0.25857828034819436,0.014457217973114455,0.07701849113328896,-0.08388693212164706,0.022577135534944157,-0.13954018179782116,0.03182678082781967,-0.04052946868411018,0.0008013466793139887,-0.015560589388384402,0.021306565048621447,-0.09019585396245268,-0.003083361942449197,0.004809484507998114,-0.012897898934328154,-1.0
1.0,-1.0,-0.0012831763648806559,-0.42404065606380803,0.20783914010378057,-0.1482418998527245,-0.07652559652314206,0.2537256856534078,1.0,1.0,1.651413946434389e-06,0.6594311662180738,0.07020809372521973,0.04088051452853368,0.006088378918031333,-0.10273028352596282,-1.0,-0.002631390887907933,0.004348819634571277,-1.0,1.0,0.0041053431979577275,0.3363347044571511,-0.3686189678375817,-0.0003965740690724866,-0.3609959041820254,-0.2635145936775294,0.2888137133785225,0.000309071454970974,0.2866476844560305,-0.053665084194056495,-0.0936775255257357,0.09950966866804005,0.0007302665541341326,0.14962792909267508,-0.03964893317038442,0.05195592396755935,-0.11428657499378811,0.1253833861652058,0.000119550384525253,-0.20622030530395644,0.0061563767670030954,-0.0085656380670267,0.017888391276679547,1.0
-1.0,1.0,0.0012831763648806559,0.42404065606380803,-0.20783914010378057,0.1482418998527245,0.07652559652314206,-0.2537256856534078,-1.0,-1.0,-1.651413946434389e-06,-0.6594311662180738,-0.07020809372521973,-0.04088051452853368,-0.006088378918031333,0.10273028352596282,1.0,0.002631390887907933,-0.004348819634571277,1.0,-1.0,-0.0041053431979577275,-0.3363347044571511,0.3686189678375817,0.0003965740690724866,0.3609959041820254,0.2635145936775294,-0.2888137133785225,-0.000309071454970974,-0.2866476844560305,0.053665084194056495,0.0936775255257357,-0.09950966866804005,-0.0007302665541341326,-0.14962792909267508,0.03964893317038442,-0.05195592396755935,0.11428657499378811,-0.1253833861652058,-0.000119550384525253,0.20622030530395644,-0.0061563767670030954,0.0085656380670267,-0.017888391276679547,-1.0
