,M1,M2,M3,M4,M5,M6,M7,M8
20,1.0,-0.9987472020776474,-9.358390487384868e-08,-1.0,0.4929733600663462,-0.49685862598191577,-0.0002301899612816037,-0.016149043207199443
21,0.43279093153707016,-0.4546150247643662,-0.009501812492307098,-0.0034560052770409343,0.3554459289596179,-0.5270288443273718,-0.8948024238266238,-0.18419285273900343
22,0.9548223465395527,-0.9612048005739543,-0.0010746807074780702,-0.8506051478470724,0.488973470755107,-0.6386831528216472,-0.6774085430578942,-0.14470126804379096
23,0.7114043835160708,-0.8182230492161622,-0.22075276333195562,-0.3214669426420657,0.4030077155097595,-0.541102620179094,-0.57731637566736,-0.11182953256005466
24,0.755354639034951,-0.8768263851157873,-0.28517549289321314,-0.42351499779481866,0.8689101265960775,-0.86738232560016,-0.00038644455994112835,-0.5995413397010106
25,0.6960085623818072,-0.8145150023180537,-0.27120235793884434,-0.31128719830358903,0.26742069192215223,-0.27124115162141127,-0.0003139597771072651,-0.06843639318583418
26,0.9994740923262005,-1.0,-5.556251371420323e-05,-0.9982045379565548,0.9650500237729271,-0.9794173812329483,-0.004510161183876359,-0.8840945299657257
27,0.5407044978547839,-0.5887113928671073,-0.045071118685979204,-0.057384922229247445,0.985872927625483,-0.9811147738294757,-0.001525707080964819,-0.9522015792971791
28,0.06678103338337577,-0.08580491007839428,-0.006950142022798162,-0.37323659835482187,0.35023014038185946,-0.43780457669827516,-0.231000070417233,-0.05856773893602233
29,0.6861784574439039,-0.6141583786629969,-0.09657410765331524,-0.24079259755102095,0.15160838316423947,-0.08588453527836565,-0.13398837051979465,-0.23821225252838008
30,0.7168642460911869,-0.714869737965525,-2.5041422444265885e-05,-0.26193622902079655,0.5922100268923376,-0.606008240275819,-0.00473458671735675,-0.08958724753507571
31,0.6577424783021079,-0.6522357156492754,-0.0004258966145184403,-0.16810688343030356,0.11294865634745538,-0.1578654962404372,-0.06119242692649608,-0.29000813980282264
32,0.62459853333927,-0.5837211790397594,-0.03068469241050035,-0.13399731826018724,0.495252542277656,-0.4097238448568878,-0.23057730974248425,-0.061467040295415214
33,0.932839237753114,-0.9040640412173034,-0.014583936210699467,-0.7863645622117651,0.7161873088627317,-0.813074167525379,-0.278254094720473,-0.314918233271538
34,0.33159150919540326,-0.3139844721865016,-0.005644214467314326,-0.025033584490834034,0.9193162788786559,-0.9113640833575677,-0.003124460725237983,-0.7420079342472549
35,0.2742348085351623,-0.14231759224490398,-0.32980829972641895,-0.16643615229995345,0.4071862162304943,-0.5764683979875035,-0.8696084289680778,-0.1676995621273178
36,0.8402752866238827,-0.804965879507356,-0.022427440889579483,-0.5320450020572836,0.9225463781715055,-0.8863377336383793,-0.04514392000405736,-0.7596996637750338
37,0.07108154677343881,-0.10472484387226161,-0.021665152597976432,-0.36886264784196277,0.7989439285956867,-0.8720895537441816,-0.15595568010157285,-0.4574174204724059
38,0.6695132329628177,-0.7905083565313524,-0.2824870688239964,-0.27342881658201296,0.11906504893365635,-0.06090189163247226,-0.10480818542355666,-0.28739732054977357
39,0.017614546639861613,-0.009852882253358031,-0.001141227016343257,-0.4818902780181125,0.6665106961400649,-0.5677855981764481,-0.30857501103947366,-0.24059841765205495
40,0.7519538814254618,-0.7195356340453919,-0.01893276990971862,-0.3334460542095405,0.0874407668383181,-0.06489007082064877,-0.01588881189887926,-0.32956125897960525
41,0.8159759997916531,-0.7620980379405614,-0.05332362681071982,-0.4827504932379456,0.25694215589841124,-0.27568740407777664,-0.0101068629170038,-0.08008197678136564
42,0.1587493478660834,-0.12911244763401183,-0.016517418239923864,-0.2081801831545874,0.3683420081456866,-0.2684326161614973,-0.31160339027992445,-0.06762811745212619
43,0.05778683601005777,-0.07644458802625591,-0.006678692650227325,-0.39228633690065556,0.09455838957915631,-0.059726450411257334,-0.03770472301565957,-0.3199010834616132
44,0.748366619816638,-0.8126546855103809,-0.08089742972087205,-0.34579678163942823,0.28634176161162833,-0.4122125695304791,-0.48107890097181216,-0.1449321688206352
45,0.9028465382925475,-0.9131390643453963,-0.0024579916219802335,-0.693789547112169,0.22248273213403738,-0.2871388155317936,-0.1262448441982593,-0.13911524315860277
46,0.5255371861251106,-0.5808526661813788,-0.05959309963415222,-0.051732076957848615,0.9482110767584628,-0.9472782883356895,-0.00030219204124443095,-0.8296249566443362
47,0.12220296507754616,-0.13510036858103644,-0.0032395228704878163,-0.2647825783851425,0.7928510154435978,-0.7968386220483691,-0.0001410266684958964,-0.41383862473058697
48,0.5264705462298889,-0.29670752454934307,-1.0,-0.3466279377461297,0.44713982757709847,-0.3338963291941441,-0.4008114621314583,-0.07939689094055535
49,0.28200664861554386,-0.22676984977752976,-0.057410738937806335,-0.07462778325102974,0.5401468974024198,-0.6574708808286672,-0.4134254593234472,-0.12284135248683048
50,0.5366081307342628,-0.5196522709584576,-0.0050734202453953554,-0.041978329397209864,0.9814579554611906,-0.982782328625965,-2.817469112784388e-05,-0.9371366400904134
51,0.7139835153987615,-0.7829668151200039,-0.09286519373222982,-0.2859316049285649,0.8597648870094161,-0.8774973398130389,-0.007596137750012215,-0.5767906430408367
52,0.5715919124472937,-0.5301047005095523,-0.031721593584315214,-0.07820339716393043,0.7053590969809641,-0.7859650553133977,-0.19135901860713883,-0.2794859081689988
53,0.13481970860010264,-0.08650976624368303,-0.04415686439973581,-0.2557151844975222,0.15882998625614553,-0.16863988380908515,-0.0027350480094175036,-0.20165759294209232
54,0.4565626304792901,-0.6032549250775657,-0.4128601552631102,-0.13317078710187844,0.45796887801008446,-0.48933109535824687,-0.028169358057386473,-0.00985760377197761
55,0.8488040641069693,-0.9213732947620377,-0.10309448300196437,-0.5788184460518382,0.35934435357344413,-0.4960328333470615,-0.5663837844151713,-0.119592053304486
56,0.557914112387982,-0.3382008965938245,-0.9138957822691313,-0.34251790936770665,0.4090595396521522,-0.4114590600168436,-6.436065737981653e-05,-0.00032184620941995315
57,0.7032502942478638,-0.7096353418237734,-0.0009919430243197278,-0.23876186119322015,0.9222964899084555,-0.947872102581516,-0.016847785172146003,-0.7535113815928925
58,0.13446770330406116,-0.1760290165788044,-0.0331507074511126,-0.25286813215780796,0.4716800289803301,-0.5017537061909653,-0.025767476621738256,-0.013099236424700128
59,0.5265016302297779,-0.3533901273985563,-0.5666548716298401,-0.21102880302445098,0.5649931700003271,-0.7468220641706016,-1.0,-0.25530730212301844
60,0.7012357150118077,-0.6603008644976956,-0.03063403668265149,-0.24465810381673694,0.01673328956095974,-0.016847850753845716,-1.7572800765816948e-07,-0.4804731457657334
61,0.3715176468908019,-0.29195478012053877,-0.1192360044186658,-0.044320083042249415,0.13624277064030932,-0.1994337542004058,-0.12131592207383345,-0.2608653484493278
62,0.40313175499423265,-0.3210107973056034,-0.12695421451579453,-0.040582751219715774,0.21680238618134676,-0.146003920098574,-0.15602188260813293,-0.15156761380082834
63,0.07145035423158251,-0.05433014539756196,-0.005527349740282822,-0.3630472746654321,0.9613058925832662,-0.9653242738488071,-9.752849510026012e-05,-0.8711690841974248
64,0.4618578318658045,-0.6608601343002729,-0.7583925240831504,-0.24254081964972193,0.5811327652987381,-0.711307517612707,-0.5092865710297683,-0.17563963069061217
65,0.4135591767948699,-0.5303325200915474,-0.2618876145770676,-0.08208523344252842,0.43398463606457854,-0.2725304807836163,-0.81000041902618,-0.15644232568281438
66,0.049805809011503596,-0.053181817228279,-0.00022471329872684093,-0.40764854365810055,0.9657108021329388,-0.9848218052961675,-0.00872872315589492,-0.8870459270306215
67,0.46089338776113703,-0.4523980843016365,-0.0012037932068294707,-0.005335601930675053,0.9609964671837175,-0.952090999406606,-0.003808706048257172,-0.8708885834550715
68,0.6082256664787624,-0.6576681428088939,-0.04792298407279252,-0.12027479840145835,0.22576733725607595,-0.14314201279915548,-0.21217898712189132,-0.15184310846822321
69,0.11339275137924748,-0.1563647882389714,-0.035389574143190064,-0.290679139634868,0.8528761887511708,-0.8384997554140897,-0.008213669856949064,-0.5590552703806001
70,0.12265830367051632,-0.14637471076772682,-0.010844051791788219,-0.2663566220735046,0.2354190617785839,-0.23170354506684507,-0.000557710998229864,-0.10033876615898081
71,0.8118745920225015,-0.8153767728915675,-0.00037925905004799565,-0.4565751424493547,0.7959486236439579,-0.8842574926498151,-0.2293938562953097,-0.4648255461377058
72,0.917689568293648,-0.8796168603272967,-0.026055701110288414,-0.7444422798865246,0.09188928105134198,-0.05917003847815453,-0.03328396290652929,-0.3242117038950905
73,0.21026729719580314,-0.17577434533336972,-0.022334307240480262,-0.13784191573017512,0.2676479393023086,-0.3194044038911853,-0.0802404698081036,-0.08360549044367291
74,0.7947733514348626,-0.7671641916285744,-0.013546135204710333,-0.42172071507124503,0.0131543529613017,-0.014879816703452613,-8.815505334176857e-05,-0.4890716622632701
75,0.38589021635304027,-0.21605771429410545,-0.5463879422273966,-0.17446668479909438,0.3388040414814517,-0.39304955764410815,-0.08769852488289821,-0.036069822998804485
76,0.3250974735428955,-0.4809212637903221,-0.4647346325893585,-0.17225105962415058,0.7873794687442611,-0.6987155457459702,-0.25131825474506786,-0.450118748747556
77,0.6507603398405306,-0.7239443415363767,-0.10416370119483527,-0.19084889412678516,0.18838975525205592,-0.26893943851143837,-0.19695369589870307,-0.19595016292042644
78,0.97471442625237,-0.9800777439568024,-0.0008086826398270718,-0.9149542476980251,0.17362789960529396,-0.22453869080138444,-0.07828468957067133,-0.19398296102636786
79,0.02024408500885894,-0.01495931343653043,-0.000527114656155029,-0.4754259746393598,0.5849842310443402,-0.6982780647623146,-0.3844969450154019,-0.15537762673845673
80,0.13525656481476037,-0.20024837788681604,-0.08084431856196554,-0.2664564214930182,0.34833501462852606,-0.1927593325074006,-0.750530675999333,-0.15928429591220575
81,0.6613658645594515,-0.7027248145032547,-0.03382283503857271,-0.18371902626000788,0.7764112188090393,-0.7138983632075551,-0.12695390670915999,-0.4026111244964367
82,0.19846209810278387,-0.2265067873872702,-0.015231327584929578,-0.1507600659913825,0.9730070362832727,-0.9630612238036723,-0.004574176700466134,-0.91004825349606
83,0.3154916774690567,-0.3597913122282056,-0.038008677675769896,-0.04440203947801388,0.3599866838066536,-0.3492653177179378,-0.004099987027676102,-0.011211629245985302
84,0.8046471419942317,-0.7788295611641036,-0.01177620064542472,-0.44345778995313395,0.9556179996696108,-0.9348846748015995,-0.0161717773740608,-0.8560736915417447
85,0.09551021025385546,-0.08939506139171333,-0.0006861447919414909,-0.3133786381582609,0.8700027588335082,-0.906992215275945,-0.0375205092672566,-0.6096009545477813
86,0.7338285490576927,-0.8463854094773786,-0.2450263413861064,-0.36940822597601924,0.8882462791386067,-0.8835359221897414,-0.001409082168357343,-0.652405814437011
87,0.7577758305938808,-0.8234863948075597,-0.08449560687733584,-0.3655555159604387,0.39139210403401836,-0.40025391547581624,-0.0019403447285595925,-0.0026785899571101558
88,0.4936987691576152,-0.47392640546431347,-0.007012561298442787,-0.01831994938879523,0.15636632277681206,-0.1919478283965082,-0.03806269359770982,-0.21227591369317436
89,0.9172249885115217,-0.9597518738475287,-0.03622456880653646,-0.7462505906409534,0.9432351138291352,-0.9261438803932873,-0.01141321339378413,-0.8162272322183628
90,0.35952258336602755,-0.39181359910886043,-0.02038559956851101,-0.01727383600509649,0.4535899635481786,-0.39841699964530836,-0.09702351678222833,-0.02215352466802024
91,0.7475878396032001,-0.692836269884391,-0.05526478288998762,-0.3362562454587528,0.816647421916207,-0.8910655540669342,-0.1613897875735895,-0.49925215682757246
92,0.7907870384761111,-0.8951828535346649,-0.2113051761735386,-0.47477578537677684,0.9499208826925545,-0.9245742440110072,-0.023302425085962114,-0.8394208591350784
93,0.0696785662379035,-0.07141703360443723,-6.314790532141005e-05,-0.3650193534994485,0.5862554746912664,-0.7603520356103637,-0.9156407556436016,-0.2587953583464485
94,0.2955895164589779,-0.3307827050114015,-0.02406023885150669,-0.053589023115588594,0.321418359072663,-0.42111474020941936,-0.30046612751891616,-0.08618798294354159
95,0.1030972265511126,-0.10669718246334643,-0.0002638301820578772,-0.2987756531922265,0.8197165193751452,-0.8931810961146982,-0.1571420918199263,-0.5056954777831405
96,0.9773834497023076,-0.9736203384568265,-0.00012945592340885066,-0.9235659351801564,0.020017056131780002,-0.023395776984718,-0.0003407434712244898,-0.4727316417791453
97,0.19539738373533908,-0.19452016287212107,-7.951065195579586e-06,-0.15006201774604447,0.16536146169539961,-0.1318099525452904,-0.035342505038789884,-0.19796803438284868
98,0.18129448897484127,-0.1867457671918824,-0.0006113700630410531,-0.16968227851011977,0.7320409581957061,-0.7594657268740239,-0.02030452998706482,-0.2939624490460121
99,0.11060107214596374,-0.0815250066604712,-0.015957012850508375,-0.28971145941635695,0.39245203277393587,-0.2405494021513474,-0.7166511060751473,-0.13997881506639412
