J,S,P,Q,R,SS,PP,QQ,RR,SP,SQ,SR,PQ,PR,QR
0.9050366112826294,-0.42716000000000004,0.027070712804871284,-0.0021348000000000005,0.44725198366090624,0.18246566560000002,0.0007328234917638221,4.557371040000002e-06,0.20003433688861555,-0.011563525681728819,0.0009119011680000003,-0.19104815734059272,-5.779055769583923e-05,0.012107430001093378,-0.0009547935347193029
0.0,-0.03274000000000001,0.058225110174911165,-0.0026224000000000004,-0.04512750644215802,0.0010719076000000008,0.0033901634548805437,6.876981760000002e-06,0.002036491837687014,-0.0019062901071265923,8.585737600000004e-05,0.0014774745609162543,-0.00015268952892268708,-0.0026275540345136643,0.00011834237289391522
0.0,-0.04062,0.058225110174911165,-0.0046992000000000015,-0.04512750644215802,0.0016499844000000003,0.0033901634548805437,2.2082480640000015e-05,0.002036491837687014,-0.002365103975304892,0.00019088150400000008,0.001833079311680459,-0.0002736114377339426,-0.0026275540345136643,0.00021206317827298906
0.06790752152481819,-0.0362,0.11903085602271636,-0.008397600000000002,-0.0027285112549890606,0.0013104400000000002,0.014168344685500631,7.051968576000002e-05,7.444773668601978e-06,-0.004308916988022333,0.0003039931200000001,9.8772107430604e-05,-0.000999573516536363,-0.000324777030348964,2.2912946114896138e-05
0.13773581379721675,-0.07067999999999999,0.11903085602271636,-0.0086712,-0.0027285112549890606,0.004995662399999999,0.014168344685500631,7.518970944e-05,7.444773668601978e-06,-0.008413100903685591,0.000612880416,0.00019285117550262677,-0.0010321403587441782,-0.000324777030348964,2.3659466794261144e-05
0.5016852218566994,-0.19908,0.049555182676875836,-0.0022344000000000005,0.3114450376845362,0.039632846400000005,0.002455716130138535,4.992543360000002e-06,0.09699801149832217,-0.009865445767312441,0.00044482435200000013,-0.06200247810223747,-0.0001107261001732114,0.01543371573626367,-0.0006958927922023279
0.5336875046114097,-0.2174,0.049555182676875836,-0.004252000000000001,0.3114450376845362,0.04726276,0.002455716130138535,1.8079504000000006e-05,0.09699801149832217,-0.010773296713952807,0.0009243848000000002,-0.06770815119261817,-0.00021070863674207607,0.01543371573626367,-0.001324264300234648
0.26133048258365943,-0.09405999999999999,0.05808730500682857,-0.0036336,0.1166575673661405,0.008847283599999999,0.0033741350029563317,1.3203048959999999e-05,0.013608988023785608,-0.005463691908942295,0.000341776416,-0.010972810786459173,-0.0002110660314728123,0.006776323696951654,-0.00042388693678160807
0.2895090294199127,-0.11009999999999998,0.05808730500682857,-0.0073024000000000006,0.1166575673661405,0.012122009999999994,0.0033741350029563317,5.3325045760000005e-05,0.013608988023785608,-0.006395412281251824,0.0008039942399999998,-0.012843998167012066,-0.000424176736081865,0.006776323696951654,-0.0008518802199345044
1.1052605569364213,-0.47602,0.11881160017212564,-0.007254,0.42827146729889837,0.2265950404,0.014116196335461045,5.2620516e-05,0.18341644970235138,-0.05655669791393524,0.00345304908,-0.2038657838636216,-0.0008618593476485993,0.05088361833784629,-0.0031066812237862088
1.1056785945660241,-0.47622000000000003,0.11881160017212564,-0.0075412000000000005,0.42827146729889837,0.22678548840000004,0.014116196335461045,5.6869697440000006e-05,0.18341644970235138,-0.056580460233969676,0.0035912702640000004,-0.2039514381570814,-0.0008959820392180339,0.05088361833784629,-0.0032296807891944524
0.13963829547065518,-0.052359999999999976,0.11870002395374186,-0.0083084,0.02650653623829935,0.0027415695999999973,0.014089695686618893,6.902951056e-05,0.0007025964633522767,-0.006215133254217921,0.00043502782399999985,-0.0013878822374373534,-0.000986207279017269,0.0031463264864168596,-0.00022022690568228632
0.18403445398064022,-0.07643999999999997,0.11870002395374186,-0.008734800000000001,0.02650653623829935,0.005843073599999995,0.014089695686618893,7.629673104000002e-05,0.0007025964633522767,-0.009073429831024025,0.0006676881119999998,-0.0020261596300556015,-0.0010368209692311445,0.0031463264864168596,-0.00023152929273429718
0.28328543570379544,-0.09946000000000002,0.039588333110686894,-0.0019168000000000002,0.1910654443073075,0.009892291600000004,0.0015672361184827083,3.6741222400000007e-06,0.03650600400834883,-0.003937455611188919,0.00019064492800000005,-0.01900336909080481,-7.588291690656465e-05,0.007563962455179085,-0.0003662342436482471
0.44408410776426366,-0.19262,0.039588333110686894,-0.0045456,0.1910654443073075,0.03710246440000001,0.0015672361184827083,2.0662479360000004e-05,0.03650600400834883,-0.00762550472378051,0.0008755734720000001,-0.036803025882473576,-0.00017995272698793837,0.007563962455179085,-0.0008685070836432971
0.0,-0.17983999999999997,-0.024625518630225312,-0.0002500000000000001,0.32641361101469096,0.03234242559999999,0.000606416167807574,6.250000000000006e-08,0.10654584545564998,0.004428653270459719,4.496000000000002e-05,-0.05870222380488201,6.156379657556331e-06,-0.008038104459201391,-8.160340275367278e-05
0.6123925395204098,-0.33480000000000004,-0.024625518630225312,-0.0005548000000000001,0.32641361101469096,0.11209104000000003,0.000606416167807574,3.0780304000000017e-07,0.10654584545564998,0.008244623637399435,0.00018574704000000008,-0.10928327696771854,1.3662237736049008e-05,-0.008038104459201391,-0.0001810942713909506
1.0023878083203739,-0.4588,0.053576528857167655,-0.0025448000000000007,0.4369637425251797,0.21049743999999998,0.0028704444443829183,6.476007040000004e-06,0.19093731228161157,-0.02458091143966852,0.0011675542400000002,-0.20047896507055246,-0.0001363415506357203,0.023411000560936267,-0.0011119853319780776
1.0030894495213145,-0.45912000000000003,0.053576528857167655,-0.0032968000000000008,0.4369637425251797,0.21079117440000003,0.0028704444443829183,1.0868890240000005e-05,0.19093731228161157,-0.024598055928902816,0.0015136268160000005,-0.20061879346816053,-0.00017663110033631037,0.023411000560936267,-0.001440582066357013
0.9070947269936638,-0.36198,0.11540802939939504,-0.006542000000000001,0.446231617079195,0.13102952040000002,0.01331901324985163,4.2797764000000014e-05,0.19912265608111332,-0.04177539848199302,0.0023680731600000003,-0.161526920750327,-0.0007549993283308425,0.051498711582815326,-0.002919247238932094
0.9395666265603804,-0.38074,0.11540802939939504,-0.0068356,0.446231617079195,0.14496294760000003,0.01331901324985163,4.672542736e-05,0.19912265608111332,-0.04394045311352567,0.002602586344,-0.16989822588673273,-0.0007888831257625047,0.051498711582815326,-0.003050260841706545
0.5785244460370115,-0.19300000000000003,0.11143020483995372,-0.006088,0.3408905107296458,0.03724900000000001,0.012416690550674046,3.7063743999999996e-05,0.11620634030551877,-0.02150602953411107,0.0011749840000000002,-0.06579186857082166,-0.0006783870870656382,0.03798549943860088,-0.0020753414293220836
0.8202948244910483,-0.3364400000000001,0.11143020483995372,-0.0062224,0.3408905107296458,0.11319187360000005,0.012416690550674046,3.8718261760000005e-05,0.11620634030551877,-0.03748957811635404,0.0020934642560000005,-0.11468920342988206,-0.000693363306596128,0.03798549943860088,-0.0021211571139641483
0.5059328441575902,-0.20871999999999996,0.03631259604896889,-0.0029755999999999997,0.3488569603781476,0.043564038399999984,0.0013186046318155909,8.854195359999997e-06,0.12170117880428045,-0.007579165047340785,0.0006210672319999998,-0.07281342477012696,-0.00010805176080331182,0.012667901881082818,-0.001038058771301216
0.8279123145367784,-0.38536,0.03631259604896889,-0.0072756,0.3488569603781476,0.14850232959999998,0.0013186046318155909,5.293435536e-05,0.12170117880428045,-0.013993422013430649,0.002803725216,-0.13443551825132297,-0.00026419592381387804,0.012667901881082818,-0.002538143700927251
0.6947841441233229,-0.32388,0.01979901152179611,-0.0011503999999999998,0.43468710144643213,0.1048982544,0.00039200085724021516,1.3234201599999995e-06,0.18895287616390077,-0.006412503851679324,0.00037259155199999993,-0.14078645841647044,-2.277678285467424e-05,0.008606374929914066,-0.0005000640415039754
0.7606754256196945,-0.35867999999999994,0.01979901152179611,-0.0027552,0.43468710144643213,0.12865134239999995,0.00039200085724021516,7.591127040000001e-06,0.18895287616390077,-0.007101509452637828,0.000988235136,-0.15591356954680624,-5.455023654485265e-05,0.008606374929914066,-0.0011976499019052099
0.9997642580005253,-0.43636,0.08333537554500944,-0.0046504,0.4410109633499347,0.19041004960000002,0.006944784817227758,2.162622016e-05,0.19449066979483748,-0.036364224472820325,0.002029248544,-0.19243954396737753,-0.0003875428304345119,0.0367518142502332,-0.0020508773839625362
1.0374616503339162,-0.45692,0.08333537554500944,-0.0074808,0.4410109633499347,0.2087758864,0.006944784817227758,5.596236864e-05,0.19449066979483748,-0.03807759979402572,0.003418127136,-0.20150672937385217,-0.0006234152773771066,0.0367518142502332,-0.003299114814628192
0.33428469748811285,-0.09818,0.07539822766938893,-0.0035863999999999996,0.21855740853658134,0.0096393124,0.005684892735685006,1.2862264959999997e-05,0.04776734082622612,-0.007402597992580606,0.000352112752,-0.021457966370121557,-0.0002704082037134964,0.016478841247672807,-0.0007838342899755953
0.6579622275060079,-0.28782,0.07539822766938893,-0.0040296,0.21855740853658134,0.08284035240000001,0.005684892735685006,1.6237676160000004e-05,0.04776734082622612,-0.021701117887803524,0.0011597994720000003,-0.06290519332499885,-0.00030382469821656964,0.016478841247672807,-0.0008806989334390082
0.4366225436461564,-0.1305,0.11435800761853948,-0.006992000000000001,0.25007550155160463,0.01703025,0.013077753906481934,4.888806400000001e-05,0.06253775647628661,-0.014923719994219403,0.0009124560000000002,-0.0326348529524844,-0.0007995911892688281,0.028598136111648485,-0.0017485279068488197
0.6032701769196511,-0.2315,0.11435800761853948,-0.0082352,0.25007550155160463,0.05359225000000001,0.013077753906481934,6.781851903999999e-05,0.06253775647628661,-0.02647387876369189,0.0019064488,-0.057892478609196475,-0.0009417610643401963,0.028598136111648485,-0.0020594217703777742
0.0,-0.08458000000000002,-0.01856622149208567,-0.0004444,0.18564406594788763,0.0071537764000000025,0.0003447045804931839,1.9749136000000001e-07,0.03446371922166365,0.0015703310138006064,3.758735200000001e-05,-0.01570177509787234,8.250828831082872e-06,-0.003446708847079841,-8.250022290724126e-05
0.41272009485619543,-0.22478,-0.01856622149208567,-0.0006756,0.18564406594788763,0.0505260484,0.0003447045804931839,4.564353600000001e-07,0.03446371922166365,0.004173315266991017,0.000151861368,-0.041729073143766185,1.254333924005308e-05,-0.003446708847079841,-0.00012542113095439288
0.208537076534117,-0.11126,-0.002954449729803646,-0.0007555999999999998,0.23796337349675567,0.0123787876,8.728773205936837e-06,5.709313599999997e-07,0.05662656712595644,0.00032871207693795367,8.406805599999997e-05,-0.026475804935249037,2.2323822158396345e-06,-0.0007030508245306539,-0.00017980512501414853
0.6105695016180452,-0.30762,-0.002954449729803646,-0.0012699999999999999,0.23796337349675567,0.0946300644,8.728773205936837e-06,1.6128999999999996e-06,0.05662656712595644,0.0009088478258821975,0.00039067739999999995,-0.07320229295507198,3.75215115685063e-06,-0.0007030508245306539,-0.00030221348434087965
0.7808503486137718,-0.32404,0.06990218783932549,-0.0036196000000000006,0.4337292627674727,0.10500192159999999,0.004886315864724344,1.3101504160000005e-05,0.18812107338081538,-0.02265110494745503,0.001172895184,-0.14054563030717185,-0.0002530179591032226,0.03031862439738404,-0.0015699264395131445
0.8262170281550769,-0.34948,0.06990218783932549,-0.0065164,0.4337292627674727,0.12213627040000001,0.004886315864724344,4.246346896000001e-05,0.18812107338081538,-0.024429416606087474,0.0022773514720000002,-0.15157970275197635,-0.0004555106168361806,0.03031862439738404,-0.0028263533678979593
0.21693270684783705,-0.06775999999999997,0.07349440520539283,-0.0033719999999999996,0.09891497326887953,0.004591417599999996,0.005401427596494472,1.1370383999999997e-05,0.009784171936783152,-0.004979980896717416,0.00022848671999999988,-0.006702478588699275,-0.0002478231343525846,0.007269697126303632,-0.00033354128986266173
0.31653984615824315,-0.12616,0.07349440520539283,-0.005364,0.09891497326887953,0.0159163456,0.005401427596494472,2.8772496e-05,0.009784171936783152,-0.009272054160712358,0.00067672224,-0.012479113027601841,-0.0003942239895217271,0.007269697126303632,-0.0005305799166142698
0.8027447792637338,-0.38172000000000006,0.018306956715229125,-0.0014560000000000003,0.4489598289550252,0.14571015840000004,0.00033514466417327275,2.119936000000001e-06,0.20156492801532547,-0.006988131517337263,0.0005557843200000002,-0.17137694590871225,-2.6654928977373613e-05,0.008219088155556317,-0.0006536855109585168
0.8098089114087105,-0.38539999999999996,0.018306956715229125,-0.0018160000000000003,0.4489598289550252,0.14853315999999997,0.00033514466417327275,3.297856000000001e-06,0.20156492801532547,-0.007055501118049304,0.0006998864000000001,-0.17302911807926669,-3.32454333948561e-05,0.008219088155556317,-0.0008153110493823259
0.9448209870812829,-0.45042,0.024869862943022535,-0.0014184000000000004,0.43845232183570004,0.2028781764,0.0006185100828047255,2.011858560000001e-06,0.19224043852311629,-0.01120188366679621,0.0006388757280000001,-0.197487694801236,-3.527541359838317e-05,0.010904249151103867,-0.0006219007732917571
0.9627727315581298,-0.45974000000000004,0.024869862943022535,-0.0025112000000000003,0.43845232183570004,0.21136086760000003,0.0006185100828047255,6.306125440000001e-06,0.19224043852311629,-0.011433670789425181,0.0011544990880000003,-0.20157407044074474,-6.24531998225182e-05,0.010904249151103867,-0.00110104147059381
0.47736603489687807,-0.26492,-0.014786293413921032,-0.0005044000000000003,0.3963901123677243,0.0701826064,0.0002186344729225645,2.5441936000000035e-07,0.1571251211828971,0.0039171848512159595,0.00013362564800000008,-0.10501166856845752,7.458206397981773e-06,-0.0058611405078463,-0.00019993917267828028
0.7726173342901457,-0.40212000000000003,-0.014786293413921032,-0.0008300000000000003,0.3963901123677243,0.16170049440000003,0.0002186344729225645,6.889000000000005e-07,0.1571251211828971,0.0059458643076059255,0.00033375960000000014,-0.1593963919853093,1.227262353355446e-05,-0.0058611405078463,-0.0003290037932652113
0.0,-0.03264,0.09747192787188537,-0.0048931999999999995,-0.0508279883741124,0.0010653696000000002,0.009500776723062024,2.3943406239999994e-05,0.002583484402158905,-0.0031814837257383385,0.000159714048,0.0016590255405310287,-0.0004769496374627094,-0.0049543020166745114,0.00024871151271220677
0.0,-0.036480000000000005,0.09747192787188537,-0.006583599999999999,-0.0508279883741124,0.0013307904000000005,0.009500776723062024,4.3343788959999994e-05,0.002583484402158905,-0.0035557759287663786,0.000240169728,0.0018542050158876205,-0.0006417161843373444,-0.0049543020166745114,0.00033463114425980636
0.3946767363352114,-0.14862,0.039453322533142494,-0.0023936000000000005,0.28944311270489376,0.0220879044,0.0015565646589041694,5.729320960000003e-06,0.08377731549229783,-0.005863552794875638,0.0003557368320000001,-0.04301703541020131,-9.44354728153299e-05,0.011419492480542888,-0.0006928110345704339
0.6911751784495581,-0.31545999999999996,0.039453322533142494,-0.006003200000000001,0.28944311270489376,0.09951501159999998,0.0015565646589041694,3.6038410240000014e-05,0.08377731549229783,-0.01244594512630513,0.001893769472,-0.09130772433388577,-0.00023684618583096105,0.011419492480542888,-0.0017375848941900186
0.7227194814208384,-0.30376,0.055988622000661445,-0.0028888000000000004,0.4263859779729882,0.09227013759999998,0.003134725793532951,8.345165440000003e-06,0.1818050022119816,-0.01700710381892092,0.0008775018880000001,-0.1295190046690749,-0.00016173993123551081,0.023872763347111994,-0.0012317438131683686
0.8440250714348696,-0.37144000000000005,0.055988622000661445,-0.0059512,0.4263859779729882,0.13796767360000003,0.003134725793532951,3.541678144e-05,0.1818050022119816,-0.02079641375592569,0.0022105137280000004,-0.15837680765828677,-0.0003331994872503364,0.023872763347111994,-0.0025375082321128476
0.7100380805044549,-0.27774000000000004,0.08322709206302277,-0.0038336000000000004,0.40336605231192035,0.07713950760000002,0.006926748853266868,1.4696488960000003e-05,0.16270417215770286,-0.02311549254958395,0.0010647440640000002,-0.11203088736911278,-0.00031905938013280415,0.03357098357086225,-0.001546344098142978
0.75195490105851,-0.30202,0.08322709206302277,-0.0052816,0.40336605231192035,0.09121608040000001,0.006926748853266868,2.789529856e-05,0.16270417215770286,-0.025136246344874137,0.0015951488320000002,-0.1218246151192462,-0.00043957220944006105,0.03357098357086225,-0.0021304181418906384
0.6986844463277344,-0.3426,0.005406599813217752,-0.0009252000000000005,0.44123070121214125,0.11737476000000001,2.9231321540286227e-05,8.559950400000009e-07,0.19468453169215788,-0.0018523010960084017,0.00031697352000000016,-0.1511656382352796,-5.002186147189066e-06,0.0023855578267595007,-0.0004082266447614733
0.7946945593191055,-0.39139999999999997,0.005406599813217752,-0.0016364000000000005,0.44123070121214125,0.15319396,2.9231321540286227e-05,2.677804960000002e-06,0.19468453169215788,-0.002116143166893428,0.0006404869600000002,-0.17269769645443206,-8.847359934349532e-06,0.0023855578267595007,-0.0007220299194635482
0.22064837998399608,-0.07460000000000003,0.04013054882271633,-0.0022199999999999998,0.1319584737359347,0.005565160000000004,0.0016104609488124188,4.928399999999999e-06,0.017413038790717365,-0.002993738942174639,0.00016561200000000004,-0.009844102140700731,-8.908981838643024e-05,0.005295565972831057,-0.00029294781169377496
0.35807984525018083,-0.15460000000000002,0.04013054882271633,-0.0024936,0.1319584737359347,0.023901160000000005,0.0016104609488124188,6.218040959999999e-06,0.017413038790717365,-0.006204182847991945,0.00038551056,-0.020400780039575506,-0.00010006953654432543,0.005295565972831057,-0.00032905165010792677
1.0644657837409621,-0.45308,0.11553272843882534,-0.0073084000000000005,0.4387851112999024,0.2052814864,0.01334781134051936,5.341271056000001e-05,0.19253237389846772,-0.05234556860106298,0.0033112898720000002,-0.19880475822775975,-0.0008443593925223111,0.050694041106811374,-0.003206817107424207
1.0702712713397688,-0.4562,0.11553272843882534,-0.008448400000000002,0.4387851112999024,0.20811844,0.01334781134051936,7.137546256000003e-05,0.19253237389846772,-0.05270603071379212,0.0038541600800000007,-0.20017376777501547,-0.0009760667029425721,0.050694041106811374,-0.003707032134306096
