M1_n,M2_n,M3_n,M4_n,M5_n,M6_n,M7_n,M8_n,M1M1_n,M1M2_n,M1M3_n,M1M4_n,M1M5_n,M1M6_n,M1M7_n,M1M8_n,M2M1_n,M2M2_n,M2M3_n,M2M4_n,M2M5_n,M2M6_n,M2M7_n,M2M8_n,M3M1_n,M3M2_n,M3M3_n,M3M4_n,M3M5_n,M3M6_n,M3M7_n,M3M8_n,M4M1_n,M4M2_n,M4M3_n,M4M4_n,M4M5_n,M4M6_n,M4M7_n,M4M8_n,M5M1_n,M5M2_n,M5M3_n,M5M4_n,M5M5_n,M5M6_n,M5M7_n,M5M8_n,M6M1_n,M6M2_n,M6M3_n,M6M4_n,M6M5_n,M6M6_n,M6M7_n,M6M8_n,M7M1_n,M7M2_n,M7M3_n,M7M4_n,M7M5_n,M7M6_n,M7M7_n,M7M8_n,M8M1_n,M8M2_n,M8M3_n,M8M4_n,M8M5_n,M8M6_n,M8M7_n,M8M8_n
0.08970860855837239,-0.09193141683003428,-0.00020752901524320966,-0.32394258212584875,0.2199119715352314,-0.30181881934920163,-0.17965194472175663,-0.15331232264849978,0.008047634449479283,-0.008247039486622112,-3.0297680295064972e-05,-0.029060438295316165,0.023404749857426226,-0.03212191641872521,-0.021331933980276767,-0.016316694978446403,-0.008247039486622112,0.008451385400377508,2.4324756761026178e-05,0.02978050054640901,-0.024012997696654666,0.03295670791927897,0.020871191109670225,0.01674073687269637,-3.0297680295064972e-05,2.4324756761026178e-05,4.306829216781634e-08,0.00023312711249810325,-0.00014153023176852173,0.00016558802777030487,7.058572313489252e-05,0.00010492502337009579,-0.029060438295316165,0.02978050054640901,0.00023312711249810325,0.10493879651436228,-0.13397682120722562,0.18387687452679524,0.13645587641601867,0.09340236230409968,0.023404749857426226,-0.024012997696654666,-0.00014153023176852173,-0.13397682120722562,0.048361275224512425,-0.06637357160951877,-0.07468078803975098,-0.033715215134277096,-0.03212191641872521,0.03295670791927897,0.00016558802777030487,0.18387687452679524,-0.06637357160951877,0.09109459971334605,0.0757139511900992,0.046272544213454066,-0.021331933980276767,0.020871191109670225,7.058572313489252e-05,0.13645587641601867,-0.07468078803975098,0.0757139511900992,0.03227482124230911,0.10887409225752097,-0.016316694978446403,0.01674073687269637,0.00010492502337009579,0.09340236230409968,-0.033715215134277096,0.046272544213454066,0.10887409225752097,0.023504668275877702
0.08970860855837239,-0.09193141683003428,-0.00020752901524320966,-0.32394258212584875,0.2199119715352314,-0.30181881934920163,-0.17965194472175663,-0.15331232264849978,0.008047634449479283,-0.008247039486622112,-3.0297680295064972e-05,-0.029060438295316165,0.023404749857426226,-0.03212191641872521,-0.021331933980276767,-0.016316694978446403,-0.008247039486622112,0.008451385400377508,2.4324756761026178e-05,0.02978050054640901,-0.024012997696654666,0.03295670791927897,0.020871191109670225,0.01674073687269637,-3.0297680295064972e-05,2.4324756761026178e-05,4.306829216781634e-08,0.00023312711249810325,-0.00014153023176852173,0.00016558802777030487,7.058572313489252e-05,0.00010492502337009579,-0.029060438295316165,0.02978050054640901,0.00023312711249810325,0.10493879651436228,-0.13397682120722562,0.18387687452679524,0.13645587641601867,0.09340236230409968,0.023404749857426226,-0.024012997696654666,-0.00014153023176852173,-0.13397682120722562,0.048361275224512425,-0.06637357160951877,-0.07468078803975098,-0.033715215134277096,-0.03212191641872521,0.03295670791927897,0.00016558802777030487,0.18387687452679524,-0.06637357160951877,0.09109459971334605,0.0757139511900992,0.046272544213454066,-0.021331933980276767,0.020871191109670225,7.058572313489252e-05,0.13645587641601867,-0.07468078803975098,0.0757139511900992,0.03227482124230911,0.10887409225752097,-0.016316694978446403,0.01674073687269637,0.00010492502337009579,0.09340236230409968,-0.033715215134277096,0.046272544213454066,0.10887409225752097,0.023504668275877702
0.25666169848514725,-0.31441924834147256,-0.11616191443638353,-0.09958250355528209,0.9512978649984793,-0.9559797511799594,-0.000587587443568528,-0.8401030087175192,0.06587522746928064,-0.08069937831574565,-0.048520051993981586,-0.025559014501901914,0.2896667170615552,-0.2910923342627957,-0.0001996171074348794,-0.25580829042344994,-0.08069937831574565,0.09885946372761657,0.04656703788780934,0.031310655915813806,-0.3552705439258306,0.35701903544619784,0.00023347102514810144,0.31374384810721406,-0.048520051993981586,0.04656703788780934,0.013493590365525686,0.040113699893915736,-0.342690293520304,0.29357309183699276,0.00012922376424787243,0.32182478454047936,-0.025559014501901914,0.031310655915813806,0.040113699893915736,0.00991667501433777,-0.17816086810598147,0.17903770062832416,0.00013719801493534414,0.15733608456253542,0.2896667170615552,-0.3552705439258306,-0.342690293520304,-0.17816086810598147,0.9049676279506651,-0.9094214962792729,-0.0010566158614011294,-0.7991881985717749,-0.2910923342627957,0.35701903544619784,0.29357309183699276,0.17903770062832416,-0.9094214962792729,0.9138972846660969,0.000784366202545141,0.8031214652393092,-0.0001996171074348794,0.00023347102514810144,0.00012922376424787243,0.00013719801493534414,-0.0010566158614011294,0.000784366202545141,3.452590038393981e-07,0.0019512845586180843,-0.25580829042344994,0.31374384810721406,0.32182478454047936,0.15733608456253542,-0.7991881985717749,0.8031214652393092,0.0019512845586180843,0.7057730652562282
0.25666169848514725,-0.31441924834147256,-0.11616191443638353,-0.09958250355528209,0.9512978649984793,-0.9559797511799594,-0.000587587443568528,-0.8401030087175192,0.06587522746928064,-0.08069937831574565,-0.048520051993981586,-0.025559014501901914,0.2896667170615552,-0.2910923342627957,-0.0001996171074348794,-0.25580829042344994,-0.08069937831574565,0.09885946372761657,0.04656703788780934,0.031310655915813806,-0.3552705439258306,0.35701903544619784,0.00023347102514810144,0.31374384810721406,-0.048520051993981586,0.04656703788780934,0.013493590365525686,0.040113699893915736,-0.342690293520304,0.29357309183699276,0.00012922376424787243,0.32182478454047936,-0.025559014501901914,0.031310655915813806,0.040113699893915736,0.00991667501433777,-0.17816086810598147,0.17903770062832416,0.00013719801493534414,0.15733608456253542,0.2896667170615552,-0.3552705439258306,-0.342690293520304,-0.17816086810598147,0.9049676279506651,-0.9094214962792729,-0.0010566158614011294,-0.7991881985717749,-0.2910923342627957,0.35701903544619784,0.29357309183699276,0.17903770062832416,-0.9094214962792729,0.9138972846660969,0.000784366202545141,0.8031214652393092,-0.0001996171074348794,0.00023347102514810144,0.00012922376424787243,0.00013719801493534414,-0.0010566158614011294,0.000784366202545141,3.452590038393981e-07,0.0019512845586180843,-0.25580829042344994,0.31374384810721406,0.32182478454047936,0.15733608456253542,-0.7991881985717749,0.8031214652393092,0.0019512845586180843,0.7057730652562282
0.7652541493810061,-0.8391560171577459,-0.1963791797846061,-0.38896058251879506,0.5719871332204992,-0.6660367902439015,-0.23687180781770464,-0.12285392855960676,0.5856139131448473,-0.6421676241080038,-0.24456683745625915,-0.2976536997181612,0.5192935924975033,-0.6046790521211434,-0.23992928254905432,-0.11153617661807816,-0.6421676241080038,0.704182821132051,0.21010862577941633,0.3263986132578288,-0.5701150769091636,0.6638569188720799,0.2511929499436278,0.12245184001779384,-0.24456683745625915,0.21010862577941633,0.03856478225287465,0.26487864943561185,-0.34833989917715114,0.3457780758996746,0.08806735168395426,0.07956236363325384,-0.2976536997181612,0.3263986132578288,0.26487864943561185,0.15129033475336043,-0.41841246005687704,0.48721042084509175,0.2160285980706959,0.08986848040943772,0.5192935924975033,-0.5701150769091636,-0.34833989917715114,-0.41841246005687704,0.3271692805698051,-0.3809644742709922,-0.2561107048067916,-0.07027086640168549,-0.6046790521211434,0.6638569188720799,0.3457780758996746,0.48721042084509175,-0.3809644742709922,0.44360500595839897,0.22029734641295165,0.08182523624669408,-0.23992928254905432,0.2511929499436278,0.08806735168395426,0.2160285980706959,-0.2561107048067916,0.22029734641295165,0.056108253338827616,0.11503181823072421,-0.11153617661807816,0.12245184001779384,0.07956236363325384,0.08986848040943772,-0.07027086640168549,0.08182523624669408,0.11503181823072421,0.015093087762528963
0.7652541493810061,-0.8391560171577459,-0.1963791797846061,-0.38896058251879506,0.5719871332204992,-0.6660367902439015,-0.23687180781770464,-0.12285392855960676,0.5856139131448473,-0.6421676241080038,-0.24456683745625915,-0.2976536997181612,0.5192935924975033,-0.6046790521211434,-0.23992928254905432,-0.11153617661807816,-0.6421676241080038,0.704182821132051,0.21010862577941633,0.3263986132578288,-0.5701150769091636,0.6638569188720799,0.2511929499436278,0.12245184001779384,-0.24456683745625915,0.21010862577941633,0.03856478225287465,0.26487864943561185,-0.34833989917715114,0.3457780758996746,0.08806735168395426,0.07956236363325384,-0.2976536997181612,0.3263986132578288,0.26487864943561185,0.15129033475336043,-0.41841246005687704,0.48721042084509175,0.2160285980706959,0.08986848040943772,0.5192935924975033,-0.5701150769091636,-0.34833989917715114,-0.41841246005687704,0.3271692805698051,-0.3809644742709922,-0.2561107048067916,-0.07027086640168549,-0.6046790521211434,0.6638569188720799,0.3457780758996746,0.48721042084509175,-0.3809644742709922,0.44360500595839897,0.22029734641295165,0.08182523624669408,-0.23992928254905432,0.2511929499436278,0.08806735168395426,0.2160285980706959,-0.2561107048067916,0.22029734641295165,0.056108253338827616,0.11503181823072421,-0.11153617661807816,0.12245184001779384,0.07956236363325384,0.08986848040943772,-0.07027086640168549,0.08182523624669408,0.11503181823072421,0.015093087762528963
0.2846624370553515,-0.3825298062035009,-0.33072379222498016,-0.11248599301211186,0.9750189137139547,-0.9859485644215411,-0.0032003219247174228,-0.9168776252977958,0.08103270307029195,-0.10889186688019986,-0.15321173653285966,-0.032020536905419,0.3292791369439233,-0.33297025093307037,-0.001205835367034581,-0.3096439144870007,-0.10889186688019986,0.14632905263408794,0.16130077239141904,0.0430292451075315,-0.4430083117027815,0.44797429342822886,0.001547071215435481,0.4165913123408354,-0.15321173653285966,0.16130077239141904,0.10937822674367183,0.12900596904608444,-1.0,0.8620322036961214,0.0020038500796550093,1.0,-0.032020536905419,0.0430292451075315,0.12900596904608444,0.012653098623920878,-0.20626438421411716,0.20857654210271487,0.0008440815238906648,0.19396464634862923,0.3292791369439233,-0.4430083117027815,-1.0,-0.20626438421411716,0.9506618820999403,-0.9613184982601245,-0.005898407923923194,-0.8939730262264873,-0.33297025093307037,0.44797429342822886,0.8620322036961214,0.20857654210271487,-0.9613184982601245,0.9720945716848981,0.0044060112108468795,0.9039941784125937,-0.001205835367034581,0.001547071215435481,0.0020038500796550093,0.0008440815238906648,-0.005898407923923194,0.0044060112108468795,1.024206042182703e-05,0.011599001447643914,-0.3096439144870007,0.4165913123408354,1.0,0.19396464634862923,-0.8939730262264873,0.9039941784125937,0.011599001447643914,0.8406645797717254
0.2846624370553515,-0.3825298062035009,-0.33072379222498016,-0.11248599301211186,0.9750189137139547,-0.9859485644215411,-0.0032003219247174228,-0.9168776252977958,0.08103270307029195,-0.10889186688019986,-0.15321173653285966,-0.032020536905419,0.3292791369439233,-0.33297025093307037,-0.001205835367034581,-0.3096439144870007,-0.10889186688019986,0.14632905263408794,0.16130077239141904,0.0430292451075315,-0.4430083117027815,0.44797429342822886,0.001547071215435481,0.4165913123408354,-0.15321173653285966,0.16130077239141904,0.10937822674367183,0.12900596904608444,-1.0,0.8620322036961214,0.0020038500796550093,1.0,-0.032020536905419,0.0430292451075315,0.12900596904608444,0.012653098623920878,-0.20626438421411716,0.20857654210271487,0.0008440815238906648,0.19396464634862923,0.3292791369439233,-0.4430083117027815,-1.0,-0.20626438421411716,0.9506618820999403,-0.9613184982601245,-0.005898407923923194,-0.8939730262264873,-0.33297025093307037,0.44797429342822886,0.8620322036961214,0.20857654210271487,-0.9613184982601245,0.9720945716848981,0.0044060112108468795,0.9039941784125937,-0.001205835367034581,0.001547071215435481,0.0020038500796550093,0.0008440815238906648,-0.005898407923923194,0.0044060112108468795,1.024206042182703e-05,0.011599001447643914,-0.3096439144870007,0.4165913123408354,1.0,0.19396464634862923,-0.8939730262264873,0.9039941784125937,0.011599001447643914,0.8406645797717254
0.26565447647129836,-0.32341860521661997,-0.11628707854918736,-0.09112246378860223,0.8481214992334997,-0.8917732166129515,-0.051030622164929595,-0.558221350101013,0.07057230086923964,-0.08591760024989871,-0.05027418410597149,-0.024207090412535964,0.2672983156863727,-0.28105581451512573,-0.017943707837934992,-0.17593189984810623,-0.08591760024989871,0.10459959420026388,0.047951498909297965,0.029470700142411686,-0.32580416050354793,0.3425728795469914,0.02085677815086413,0.21443960388834118,-0.05027418410597149,0.047951498909297965,0.013522684637504872,0.036745387654536506,-0.30585180854620403,0.27415090065943426,0.011234880141063558,0.21407260254277774,-0.024207090412535964,0.029470700142411686,0.036745387654536506,0.008303303406905122,-0.14534372410302457,0.15282437772771887,0.010903064914674134,0.09566314492773187,0.2672983156863727,-0.32580416050354793,-0.30585180854620403,-0.14534372410302457,0.719310077462079,-0.7563320374500568,-0.08181200436358946,-0.4734395283518194,-0.28105581451512573,0.3425728795469914,0.27415090065943426,0.15282437772771887,-0.7563320374500568,0.7952594698682104,0.0635452305965866,0.49780684896160504,-0.017943707837934992,0.02085677815086413,0.011234880141063558,0.010903064914674134,-0.08181200436358946,0.0635452305965866,0.0026041243985398047,0.11260375344977584,-0.17593189984810623,0.21443960388834118,0.21407260254277774,0.09566314492773187,-0.4734395283518194,0.49780684896160504,0.11260375344977584,0.3116110757085977
0.26565447647129836,-0.32341860521661997,-0.11628707854918736,-0.09112246378860223,0.8481214992334997,-0.8917732166129515,-0.051030622164929595,-0.558221350101013,0.07057230086923964,-0.08591760024989871,-0.05027418410597149,-0.024207090412535964,0.2672983156863727,-0.28105581451512573,-0.017943707837934992,-0.17593189984810623,-0.08591760024989871,0.10459959420026388,0.047951498909297965,0.029470700142411686,-0.32580416050354793,0.3425728795469914,0.02085677815086413,0.21443960388834118,-0.05027418410597149,0.047951498909297965,0.013522684637504872,0.036745387654536506,-0.30585180854620403,0.27415090065943426,0.011234880141063558,0.21407260254277774,-0.024207090412535964,0.029470700142411686,0.036745387654536506,0.008303303406905122,-0.14534372410302457,0.15282437772771887,0.010903064914674134,0.09566314492773187,0.2672983156863727,-0.32580416050354793,-0.30585180854620403,-0.14534372410302457,0.719310077462079,-0.7563320374500568,-0.08181200436358946,-0.4734395283518194,-0.28105581451512573,0.3425728795469914,0.27415090065943426,0.15282437772771887,-0.7563320374500568,0.7952594698682104,0.0635452305965866,0.49780684896160504,-0.017943707837934992,0.02085677815086413,0.011234880141063558,0.010903064914674134,-0.08181200436358946,0.0635452305965866,0.0026041243985398047,0.11260375344977584,-0.17593189984810623,0.21443960388834118,0.21407260254277774,0.09566314492773187,-0.4734395283518194,0.49780684896160504,0.11260375344977584,0.3116110757085977
0.34415888815676027,-0.4678828219659915,-0.5281945061805801,-0.10992347153677536,0.5229040456110238,-0.7161472489207389,-1.0,-0.2526735971694813,0.11844534029729745,-0.16102603179546304,-0.295834828858567,-0.037831139746427885,0.2135020272997053,-0.29240334010233004,-0.4555364968018533,-0.10316677733436921,-0.16102603179546304,0.2189143350908597,0.3150915146130814,0.05143130406292479,-0.2905980235766862,0.3979907535101705,0.5912735601476112,0.14042050078549836,-0.295834828858567,0.3150915146130814,0.2789894363593468,0.20134007913625218,-0.8565197906134028,1.0,1.0,0.4401259029962124,-0.037831139746427885,0.05143130406292479,0.20134007913625218,0.012083169594696262,-0.10809987583256475,0.14804901460592687,0.25774052944342646,0.05223517528588151,0.2135020272997053,-0.2905980235766862,-0.8565197906134028,-0.10809987583256475,0.2734286409163756,-0.3744762937138593,-0.9884395153307914,-0.13212404617901188,-0.29240334010233004,0.3979907535101705,1.0,0.14804901460592687,-0.3744762937138593,0.5128668821367429,1.0,0.18095150148783104,-0.4555364968018533,0.5912735601476112,1.0,0.25774052944342646,-0.9884395153307914,1.0,1.0,0.9987928491061441,-0.10316677733436921,0.14042050078549836,0.4401259029962124,0.05223517528588151,-0.13212404617901188,0.18095150148783104,0.9987928491061441,0.0638439467065653
0.34415888815676027,-0.4678828219659915,-0.5281945061805801,-0.10992347153677536,0.5229040456110238,-0.7161472489207389,-1.0,-0.2526735971694813,0.11844534029729745,-0.16102603179546304,-0.295834828858567,-0.037831139746427885,0.2135020272997053,-0.29240334010233004,-0.4555364968018533,-0.10316677733436921,-0.16102603179546304,0.2189143350908597,0.3150915146130814,0.05143130406292479,-0.2905980235766862,0.3979907535101705,0.5912735601476112,0.14042050078549836,-0.295834828858567,0.3150915146130814,0.2789894363593468,0.20134007913625218,-0.8565197906134028,1.0,1.0,0.4401259029962124,-0.037831139746427885,0.05143130406292479,0.20134007913625218,0.012083169594696262,-0.10809987583256475,0.14804901460592687,0.25774052944342646,0.05223517528588151,0.2135020272997053,-0.2905980235766862,-0.8565197906134028,-0.10809987583256475,0.2734286409163756,-0.3744762937138593,-0.9884395153307914,-0.13212404617901188,-0.29240334010233004,0.3979907535101705,1.0,0.14804901460592687,-0.3744762937138593,0.5128668821367429,1.0,0.18095150148783104,-0.4555364968018533,0.5912735601476112,1.0,0.25774052944342646,-0.9884395153307914,1.0,1.0,0.9987928491061441,-0.10316677733436921,0.14042050078549836,0.4401259029962124,0.05223517528588151,-0.13212404617901188,0.18095150148783104,0.9987928491061441,0.0638439467065653
0.4863171430720697,-0.5933038409455071,-0.3987932183027623,-0.08324652485764605,0.7641655260107946,-0.8768217284119869,-0.3398683272552296,-0.42943208985233255,0.23650436364577984,-0.28853382890230456,-0.3156194626467197,-0.04048421213944846,0.4408877495333578,-0.5058851065941036,-0.2187733719994922,-0.24776222065496206,-0.28853382890230456,0.35200944768069153,0.30166897775481916,0.04939048294340703,-0.5385154341901847,0.6179054376453244,0.25482334511722027,0.3026252826782984,-0.3156194626467197,0.30166897775481916,0.15903603096427463,0.11512238989694897,-0.9450542209524755,0.9244062222711324,0.25660468338713044,0.5647619706621658,-0.04048421213944846,0.04939048294340703,0.11512238989694897,0.006929983900874683,-0.11963721973753322,0.1372745959115496,0.06633902550728636,0.06723158732926914,0.4408877495333578,-0.5385154341901847,-0.9450542209524755,-0.11963721973753322,0.5839489511433543,-0.6700369373096402,-0.4909375292294375,-0.3281571988279225,-0.5058851065941036,0.6179054376453244,0.9244062222711324,0.1372745959115496,-0.6700369373096402,0.7688163434153846,0.41612103458544947,0.376535387259894,-0.2187733719994922,0.25482334511722027,0.25660468338713044,0.06633902550728636,-0.4909375292294375,0.41612103458544947,0.11551047987126788,0.5769268477830637,-0.24776222065496206,0.3026252826782984,0.5647619706621658,0.06723158732926914,-0.3281571988279225,0.376535387259894,0.5769268477830637,0.18441191979494187
0.4863171430720697,-0.5933038409455071,-0.3987932183027623,-0.08324652485764605,0.7641655260107946,-0.8768217284119869,-0.3398683272552296,-0.42943208985233255,0.23650436364577984,-0.28853382890230456,-0.3156194626467197,-0.04048421213944846,0.4408877495333578,-0.5058851065941036,-0.2187733719994922,-0.24776222065496206,-0.28853382890230456,0.35200944768069153,0.30166897775481916,0.04939048294340703,-0.5385154341901847,0.6179054376453244,0.25482334511722027,0.3026252826782984,-0.3156194626467197,0.30166897775481916,0.15903603096427463,0.11512238989694897,-0.9450542209524755,0.9244062222711324,0.25660468338713044,0.5647619706621658,-0.04048421213944846,0.04939048294340703,0.11512238989694897,0.006929983900874683,-0.11963721973753322,0.1372745959115496,0.06633902550728636,0.06723158732926914,0.4408877495333578,-0.5385154341901847,-0.9450542209524755,-0.11963721973753322,0.5839489511433543,-0.6700369373096402,-0.4909375292294375,-0.3281571988279225,-0.5058851065941036,0.6179054376453244,0.9244062222711324,0.1372745959115496,-0.6700369373096402,0.7688163434153846,0.41612103458544947,0.376535387259894,-0.2187733719994922,0.25482334511722027,0.25660468338713044,0.06633902550728636,-0.4909375292294375,0.41612103458544947,0.11551047987126788,0.5769268477830637,-0.24776222065496206,0.3026252826782984,0.5647619706621658,0.06723158732926914,-0.3281571988279225,0.376535387259894,0.5769268477830637,0.18441191979494187
0.4806856216077898,-0.5943777047619057,-0.44956608746463206,-0.09004621067050558,0.32675118745410137,-0.33453584883174686,-0.0016231439991656854,-0.02415694691579187,0.23105866682046733,-0.285708816483288,-0.35168278307818834,-0.04328391874957797,0.18633709366320136,-0.19077646904103807,-0.0010327194814051847,-0.013776033425118595,-0.285708816483288,0.3532848559180311,0.34069187882792556,0.05352146002084212,-0.23068175075625144,0.23617761239223123,0.0012191886743080664,0.017054465359038592,-0.35168278307818834,0.34069187882792556,0.20210966699825714,0.1403798921658174,-0.45554600075450674,0.3975941622399083,0.001381518528795789,0.035814490265599956,-0.04328391874957797,0.05352146002084212,0.1403798921658174,0.008108320056117073,-0.0553344214741346,0.05665273262415778,0.00034270052738301577,0.004090913005035338,0.18633709366320136,-0.23068175075625144,-0.45554600075450674,-0.0553344214741346,0.10676633850266529,-0.10930998585173907,-0.0010025414146180153,-0.007893311090000686,-0.19077646904103807,0.23617761239223123,0.3975941622399083,0.05665273262415778,-0.10930998585173907,0.11191423415357743,0.0007582237540608727,0.008081364741657883,-0.0010327194814051847,0.0012191886743080664,0.001381518528795789,0.00034270052738301577,-0.0010025414146180153,0.0007582237540608727,2.634596442027575e-06,0.00015499391796821107,-0.013776033425118595,0.017054465359038592,0.035814490265599956,0.004090913005035338,-0.007893311090000686,0.008081364741657883,0.00015499391796821107,0.0005835580842923863
0.4806856216077898,-0.5943777047619057,-0.44956608746463206,-0.09004621067050558,0.32675118745410137,-0.33453584883174686,-0.0016231439991656854,-0.02415694691579187,0.23105866682046733,-0.285708816483288,-0.35168278307818834,-0.04328391874957797,0.18633709366320136,-0.19077646904103807,-0.0010327194814051847,-0.013776033425118595,-0.285708816483288,0.3532848559180311,0.34069187882792556,0.05352146002084212,-0.23068175075625144,0.23617761239223123,0.0012191886743080664,0.017054465359038592,-0.35168278307818834,0.34069187882792556,0.20210966699825714,0.1403798921658174,-0.45554600075450674,0.3975941622399083,0.001381518528795789,0.035814490265599956,-0.04328391874957797,0.05352146002084212,0.1403798921658174,0.008108320056117073,-0.0553344214741346,0.05665273262415778,0.00034270052738301577,0.004090913005035338,0.18633709366320136,-0.23068175075625144,-0.45554600075450674,-0.0553344214741346,0.10676633850266529,-0.10930998585173907,-0.0010025414146180153,-0.007893311090000686,-0.19077646904103807,0.23617761239223123,0.3975941622399083,0.05665273262415778,-0.10930998585173907,0.11191423415357743,0.0007582237540608727,0.008081364741657883,-0.0010327194814051847,0.0012191886743080664,0.001381518528795789,0.00034270052738301577,-0.0010025414146180153,0.0007582237540608727,2.634596442027575e-06,0.00015499391796821107,-0.013776033425118595,0.017054465359038592,0.035814490265599956,0.004090913005035338,-0.007893311090000686,0.008081364741657883,0.00015499391796821107,0.0005835580842923863
0.6949555192218626,-0.8052860971318644,-0.42818979856234896,-0.30012865233311303,0.692394976842917,-0.7001086309159201,-0.0015940525385615015,-0.22371589325430935,0.48296317369692876,-0.5596380177544221,-0.4842724436882049,-0.20857606341551643,0.570863042968141,-0.5772227656463678,-0.001466303351552952,-0.18444838546606698,-0.5596380177544221,0.6484856982338704,0.4396349847846297,0.24168943107477878,-0.6622739358718918,0.6696520252771261,0.0016221992306269261,0.21398365109202788,-0.4842724436882049,0.4396349847846297,0.18334650359286497,0.44564567290450063,-0.9194153395081069,0.7925114402994438,0.001292245616714341,0.3159048843422494,-0.20857606341551643,0.24168943107477878,0.44564567290450063,0.09007720795129062,-0.3908176097846284,0.395171529076854,0.0011217662516681969,0.1262749060819918,0.570863042968141,-0.6622739358718918,-0.9194153395081069,-0.3908176097846284,0.4794108039573035,-0.4847516992905549,-0.0020863378496401796,-0.15489976072921,-0.5772227656463678,0.6696520252771261,0.7925114402994438,0.395171529076854,-0.4847516992905549,0.4901520950829642,0.001558352618211142,0.15662542774040666,-0.001466303351552952,0.0016221992306269261,0.001292245616714341,0.0011217662516681969,-0.0020863378496401796,0.001558352618211142,2.541003495694368e-06,0.0014096621236582775,-0.18444838546606698,0.21398365109202788,0.3159048843422494,0.1262749060819918,-0.15489976072921,0.15662542774040666,0.0014096621236582775,0.05004880089457354
0.6949555192218626,-0.8052860971318644,-0.42818979856234896,-0.30012865233311303,0.692394976842917,-0.7001086309159201,-0.0015940525385615015,-0.22371589325430935,0.48296317369692876,-0.5596380177544221,-0.4842724436882049,-0.20857606341551643,0.570863042968141,-0.5772227656463678,-0.001466303351552952,-0.18444838546606698,-0.5596380177544221,0.6484856982338704,0.4396349847846297,0.24168943107477878,-0.6622739358718918,0.6696520252771261,0.0016221992306269261,0.21398365109202788,-0.4842724436882049,0.4396349847846297,0.18334650359286497,0.44564567290450063,-0.9194153395081069,0.7925114402994438,0.001292245616714341,0.3159048843422494,-0.20857606341551643,0.24168943107477878,0.44564567290450063,0.09007720795129062,-0.3908176097846284,0.395171529076854,0.0011217662516681969,0.1262749060819918,0.570863042968141,-0.6622739358718918,-0.9194153395081069,-0.3908176097846284,0.4794108039573035,-0.4847516992905549,-0.0020863378496401796,-0.15489976072921,-0.5772227656463678,0.6696520252771261,0.7925114402994438,0.395171529076854,-0.4847516992905549,0.4901520950829642,0.001558352618211142,0.15662542774040666,-0.001466303351552952,0.0016221992306269261,0.001292245616714341,0.0011217662516681969,-0.0020863378496401796,0.001558352618211142,2.541003495694368e-06,0.0014096621236582775,-0.18444838546606698,0.21398365109202788,0.3159048843422494,0.1262749060819918,-0.15489976072921,0.15662542774040666,0.0014096621236582775,0.05004880089457354
0.8072730878017813,-0.8455383373941182,-0.05573956073615808,-0.45571401122787564,0.5652708171519387,-0.7522148247630919,-0.9358695947257365,-0.2703143497750093,0.6516898382890224,-0.6825803444829339,-0.07322855243416015,-0.3678856569984627,0.5413748181933259,-0.7204160406692005,-1.0,-0.2588872050777703,-0.6825803444829339,0.7149350800032094,0.06009005104900081,0.38532366738082235,-0.567705919122895,0.7554552535041194,1.0,0.27147882348555996,-0.07322855243416015,0.06009005104900081,0.003106898631059855,0.08808497653873308,-0.09771058814100021,0.11084324270312193,0.09876089112237868,0.049688493440022935,-0.3678856569984627,0.38532366738082235,0.08808497653873308,0.20767526002940037,-0.4844642158486603,0.6446842012200253,1.0,0.23167236928346566,0.5413748181933259,-0.567705919122895,-0.09771058814100021,-0.4844642158486603,0.31953109672362046,-0.42520508866763534,-1.0,-0.15280081338521448,-0.7204160406692005,0.7554552535041194,0.11084324270312193,0.6446842012200253,-0.42520508866763534,0.565827142593369,0.9830031243695242,0.2033344612469577,-1.0,1.0,0.09876089112237868,1.0,-1.0,0.9830031243695242,0.8758518983321145,1.0,-0.2588872050777703,0.27147882348555996,0.049688493440022935,0.23167236928346566,-0.15280081338521448,0.2033344612469577,1.0,0.07306984769428607
0.8072730878017813,-0.8455383373941182,-0.05573956073615808,-0.45571401122787564,0.5652708171519387,-0.7522148247630919,-0.9358695947257365,-0.2703143497750093,0.6516898382890224,-0.6825803444829339,-0.07322855243416015,-0.3678856569984627,0.5413748181933259,-0.7204160406692005,-1.0,-0.2588872050777703,-0.6825803444829339,0.7149350800032094,0.06009005104900081,0.38532366738082235,-0.567705919122895,0.7554552535041194,1.0,0.27147882348555996,-0.07322855243416015,0.06009005104900081,0.003106898631059855,0.08808497653873308,-0.09771058814100021,0.11084324270312193,0.09876089112237868,0.049688493440022935,-0.3678856569984627,0.38532366738082235,0.08808497653873308,0.20767526002940037,-0.4844642158486603,0.6446842012200253,1.0,0.23167236928346566,0.5413748181933259,-0.567705919122895,-0.09771058814100021,-0.4844642158486603,0.31953109672362046,-0.42520508866763534,-1.0,-0.15280081338521448,-0.7204160406692005,0.7554552535041194,0.11084324270312193,0.6446842012200253,-0.42520508866763534,0.565827142593369,0.9830031243695242,0.2033344612469577,-1.0,1.0,0.09876089112237868,1.0,-1.0,0.9830031243695242,0.8758518983321145,1.0,-0.2588872050777703,0.27147882348555996,0.049688493440022935,0.23167236928346566,-0.15280081338521448,0.2033344612469577,1.0,0.07306984769428607
