M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M1,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M1,M3M2,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M1,M4M2,M4M3,M4M4,M4M5,M4M6,M4M7,M4M8,M5M1,M5M2,M5M3,M5M4,M5M5,M5M6,M5M7,M5M8,M6M1,M6M2,M6M3,M6M4,M6M5,M6M6,M6M7,M6M8,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M7M7,M7M8,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,M8M8
0.003070681379428118,-0.001909000025404345,-0.0003720961113855347,-0.024518253280820024,0.01684782274909312,-0.014836272757147757,-0.0010340210368327597,-0.004130086029134342,-0.001909000025404345,0.0011867988393092412,0.00023132699173762387,0.015242658013796468,-0.010474057735686207,0.009223505004474159,0.0006428365374560588,0.0025676172029310204,-0.0003720961113855347,0.00023132699173762387,4.508950913494715e-05,0.0029710496064094573,-0.0020415694615042853,0.0017978157673323842,0.00012529961899464972,0.0005004716417093146,-0.024518253280820024,0.015242658013796468,0.0029710496064094573,0.19576916966044808,-0.13452362337559043,0.11846214186859894,0.008256274926017675,0.03297720695227296,0.01684782274909312,-0.010474057735686207,-0.0020415694615042853,-0.13452362337559043,0.09243848394251948,-0.08140176813661361,-0.0056733346755228325,-0.02266042899257765,-0.014836272757147757,0.009223505004474159,0.0017978157673323842,0.11846214186859894,-0.08140176813661361,0.07168278376230582,0.004995965469376264,0.01995488143095271,-0.0010340210368327597,0.0006428365374560588,0.00012529961899464972,0.008256274926017675,-0.0056733346755228325,0.004995965469376264,0.00034819617293273936,0.0013907648858213165,-0.004130086029134342,0.0025676172029310204,0.0005004716417093146,0.03297720695227296,-0.02266042899257765,0.01995488143095271,0.0013907648858213165,0.005554992036076203
0.11052268592497395,-0.10303436357882534,-0.0016671242720770248,-0.01089847891293897,0.1447085134446061,-0.1762405724346318,-0.09445710958975168,-0.026887526970476697,-0.10303436357882534,0.0960534028760401,0.0015541704125510663,0.010160066500140836,-0.13490397435078796,0.16429961926456352,0.08805728969238057,0.02506579718386645,-0.0016671242720770248,0.0015541704125510663,2.514690369029778e-05,0.0001643926635732859,-0.0021827833183809247,0.0026584129183213475,0.0014247911073588184,0.00040557147569717737,-0.01089847891293897,0.010160066500140836,0.0001643926635732859,0.0010746829180065766,-0.014269492901840703,0.01737882269335177,0.009314276145441194,0.0026513393450077537,0.1447085134446061,-0.13490397435078796,-0.0021827833183809247,-0.014269492901840703,0.18946837645225897,-0.2307536324529294,-0.12367368562039799,-0.03520412144833924,-0.1762405724346318,0.16429961926456352,0.0026584129183213475,0.01737882269335177,-0.2307536324529294,0.28103496682275386,0.15062224488390716,0.04287511749257673,-0.09445710958975168,0.08805728969238057,0.0014247911073588184,0.009314276145441194,-0.12367368562039799,0.15062224488390716,0.080726825242982,0.022979156364076755,-0.026887526970476697,0.02506579718386645,0.00040557147569717737,0.0026513393450077537,-0.03520412144833924,0.04287511749257673,0.022979156364076755,0.006541092451181146
0.9579136879100306,-0.9522760063414907,-0.0014371384923607226,-0.9059347221241089,0.658102647448744,-0.5426463425943671,-0.23414531587615814,-0.2257600607761717,-0.9522760063414907,0.9466715046448634,0.0014286803929598273,0.9006029562774774,-0.6542294663755891,0.5394526652072587,0.232767282815001,0.22443137808835337,-0.0014371384923607226,0.0014286803929598273,2.1561097542421117e-06,0.001359155503426687,-0.0009873380644936753,0.0008141213102222367,0.00035128347209001555,0.0003387032438037418,-0.9059347221241089,0.9006029562774774,0.001359155503426687,0.856776274426898,-0.622392232797507,0.5132008966929641,0.22143996306987926,0.21350971440048194,0.658102647448744,-0.6542294663755891,-0.0009873380644936753,-0.622392232797507,0.4521274724907402,-0.37280706936017005,-0.16086172920445285,-0.15510091938360765,-0.5426463425943671,0.5394526652072587,0.0008141213102222367,0.5132008966929641,-0.37280706936017005,0.3074024902739462,0.1326404465239603,0.12789030246697738,-0.23414531587615814,0.232767282815001,0.00035128347209001555,0.22143996306987926,-0.16086172920445285,0.1326404465239603,0.057232744075680304,0.055183114522549946,-0.2257600607761717,0.22443137808835337,0.0003387032438037418,0.21350971440048194,-0.15510091938360765,0.12789030246697738,0.055183114522549946,0.05320688667980255
0.3248645710705433,-0.34212596282975233,-0.01448573565237994,-0.03905875929864931,0.48531194130586797,-0.5138746680114993,-0.07829818754166576,-0.32429671285946293,-0.34212596282975233,0.36030452337866054,0.015255422408901554,0.04113411194070837,-0.5110985622251549,0.5411789441609408,0.08245849251040682,0.3415279319746904,-0.01448573565237994,0.015255422408901554,0.0006459200420013358,0.0017416330141685726,-0.021640095956088633,0.02291371008768042,0.0034913220701519626,0.0144604148120475,-0.03905875929864931,0.04113411194070837,0.0017416330141685726,0.0046960697281408,-0.05834949079784374,0.06178361309573537,0.009413861445809493,0.038990485195661534,0.48531194130586797,-0.5110985622251549,-0.021640095956088633,-0.05834949079784374,0.7250026667971934,-0.7676722392310825,-0.11696888112900858,-0.48446362359028045,-0.5138746680114993,0.5411789441609408,0.02291371008768042,0.06178361309573537,-0.7676722392310825,0.8128531023057828,0.12385301049075802,0.5129764230944407,-0.07829818754166576,0.08245849251040682,0.0034913220701519626,0.009413861445809493,-0.11696888112900858,0.12385301049075802,0.018871267347212888,0.07816132352918903,-0.32429671285946293,0.3415279319746904,0.0144604148120475,0.038990485195661534,-0.48446362359028045,0.5129764230944407,0.07816132352918903,0.3237298472556922
0.1810401399019798,-0.11372717059074891,-0.16246499546184914,-0.062571326980745,0.2546242750920116,-0.28380351829869555,-0.07722848809166842,-0.05280557247948887,-0.11372717059074891,0.07144199809821215,0.10205849522607946,0.0393065315873129,-0.15995181171210696,0.1782818504077919,0.048513978416179666,0.03317180572644549,-0.16246499546184914,0.10205849522607946,0.14579570455872154,0.056151361568062094,-0.22849922519778113,0.2546846093767859,0.06930466345271075,0.04738759646278139,-0.062571326980745,0.0393065315873129,0.056151361568062094,0.021625982846959185,-0.08800357082492063,0.0980885385493415,0.026691809801012593,0.01825073016298191,0.2546242750920116,-0.15995181171210696,-0.22849922519778113,-0.08800357082492063,0.3581168325501464,-0.3991560388458225,-0.1086181650513521,-0.0742685054302783,-0.28380351829869555,0.1782818504077919,0.2546846093767859,0.0980885385493415,-0.3991560388458225,0.44489822556659003,0.12106550870525883,0.08277947235110278,-0.07722848809166842,0.048513978416179666,0.06930466345271075,0.026691809801012593,-0.1086181650513521,0.12106550870525883,0.032944292774818765,0.022525913466560146,-0.05280557247948887,0.03317180572644549,0.04738759646278139,0.01825073016298191,-0.0742685054302783,0.08277947235110278,0.022525913466560146,0.01540226651612336
0.06737716656550603,-0.06706476219043415,-3.4231788843097084e-05,-0.023988314169483112,0.07716792625896614,-0.0636945573094673,-0.0120001351123829,-0.02307502455642946,-0.06706476219043415,0.06675380632527356,3.407306800121183e-05,0.023877088739873226,-0.0768101255527716,0.06339922790655456,0.011944494679552926,0.02296803373158807,-3.4231788843097084e-05,3.407306800121183e-05,1.7391876612370057e-08,1.2187554734188197e-05,-3.9206103370173326e-05,3.236079442658669e-05,6.0968145767357025e-06,1.1723546839818655e-05,-0.023988314169483112,0.023877088739873226,1.2187554734188197e-05,0.00854056716876578,-0.027474121475676253,0.022677193617813472,0.004272411943476694,0.008215408375625425,0.07716792625896614,-0.0768101255527716,-3.9206103370173326e-05,-0.027474121475676253,0.08838140792578031,-0.07295018701589043,-0.013743907448967672,-0.026428119260004504,-0.0636945573094673,0.06339922790655456,3.236079442658669e-05,0.022677193617813472,-0.07295018701589043,0.06021322708642971,0.011344248097668323,0.02181382134254525,-0.0120001351123829,0.011944494679552926,6.0968145767357025e-06,0.004272411943476694,-0.013743907448967672,0.011344248097668323,0.0021372706816847344,0.004109751515440967,-0.02307502455642946,0.02296803373158807,1.1723546839818655e-05,0.008215408375625425,-0.026428119260004504,0.02181382134254525,0.004109751515440967,0.007902629116381035
0.5068045068761975,-0.40310616974719954,-0.21436473577308288,-0.2549343925394243,0.45295056789191096,-0.35198973896801083,-0.26721956687979836,-0.1569822647362812,-0.40310616974719954,0.3206257676945882,0.17050311588382663,0.202771729767786,-0.36027139859734825,0.2799683774327055,0.2125432087223615,0.12486179305335458,-0.21436473577308288,0.17050311588382663,0.09067054321655603,0.1078304217005212,-0.19158596162235025,0.1488822344019645,0.11302672148805222,0.06639929449063378,-0.2549343925394243,0.202771729767786,0.1078304217005212,0.12823789768570754,-0.2278446152494838,0.17705898244081858,0.13441762461238468,0.07896571115099238,0.45295056789191096,-0.36027139859734825,-0.19158596162235025,-0.2278446152494838,0.40481924325847063,-0.31458668972853593,-0.2388243453399324,-0.14030105296326126,-0.35198973896801083,0.2799683774327055,0.1488822344019645,0.17705898244081858,-0.31458668972853593,0.2444666033110751,0.18559137560341746,0.10902852211736311,-0.26721956687979836,0.2125432087223615,0.11302672148805222,0.13441762461238468,-0.2388243453399324,0.18559137560341746,0.1408951498153709,0.08277103344877351,-0.1569822647362812,0.12486179305335458,0.06639929449063378,0.07896571115099238,-0.14030105296326126,0.10902852211736311,0.08277103344877351,0.04862512291697476
0.35046490074275394,-0.35135657672089377,-0.001121113635012193,-0.04722888190721578,0.4644336907374078,-0.4958474212777608,-0.08355809467522894,-0.2416376565238,-0.35135657672089377,0.3522505213600273,0.001123966046466198,0.04734904475200228,-0.4656153336482719,0.49710898907938356,0.08377068870573849,0.24225244703000945,-0.001121113635012193,0.001123966046466198,3.5863670796889057e-06,0.00015108201523274803,-0.0014856921253490441,0.0015861825355463252,0.000267296722317993,0.0007729826036418748,-0.04722888190721578,0.04734904475200228,0.00015108201523274803,0.006364595374539379,-0.06258739145370157,0.06682072656603695,0.011260344124175283,0.03256325047133803,0.4644336907374078,-0.4656153336482719,-0.0014856921253490441,-0.06258739145370157,0.6154643521643154,-0.657093613136716,-0.11073061587267859,-0.32021657062560155,-0.4958474212777608,0.49710898907938356,0.0015861825355463252,0.06682072656603695,-0.657093613136716,0.7015386267404657,0.11822030018922486,0.34187563038979957,-0.08355809467522894,0.08377068870573849,0.000267296722317993,0.011260344124175283,-0.11073061587267859,0.11822030018922486,0.019921981262481327,0.05761142453388348,-0.2416376565238,0.24225244703000945,0.0007729826036418748,0.03256325047133803,-0.32021657062560155,0.34187563038979957,0.05761142453388348,0.1666037224457239
0.00015314927730377968,-0.00022313697882212527,-7.0284083879037794e-06,-0.006760730273979441,0.006536291226816206,-0.004402819336554301,-0.007527142559671582,-0.00237734520926818,-0.00022313697882212527,0.0003251083661276721,1.0240321346695825e-05,0.009850316988272335,-0.009523311521479417,0.006414864127041588,0.010966972090877141,0.0034637684026489557,-7.0284083879037794e-06,1.0240321346695825e-05,3.225514696303243e-07,0.00031026704273464707,-0.0002999669661725732,0.0002020565352984496,0.00034543964447449353,0.00010910239541398718,-0.006760730273979441,0.009850316988272335,0.00031026704273464707,0.2984504703005483,-0.2885426738843119,0.19436117821478036,0.33228351759564484,0.1049472123601246,0.006536291226816206,-0.009523311521479417,-0.0002999669661725732,-0.2885426738843119,0.2789637911056608,-0.18790888151364715,-0.32125255007365294,-0.10146323187428874,-0.004402819336554301,0.006414864127041588,0.0002020565352984496,0.19436117821478036,-0.18790888151364715,0.12657466265339043,0.2163944185318397,0.06834522265664228,-0.007527142559671582,0.010966972090877141,0.00034543964447449353,0.33228351759564484,-0.32125255007365294,0.2163944185318397,0.3699519587104245,0.11684427519836706,-0.00237734520926818,0.0034637684026489557,0.00010910239541398718,0.1049472123601246,-0.10146323187428874,0.06834522265664228,0.11684427519836706,0.03690366904454784
0.2883312169310062,-0.1521182438336264,-0.5369648190812935,-0.224843780831297,0.5298248428635783,-0.5136636673914018,-3.47584936583671e-05,-0.5083922349177504,-0.1521182438336264,0.08025478598303736,0.28329275667238185,0.11862344091987088,-0.2795258366183782,0.27099949785672117,1.8337941586388297e-05,0.2682183870948876,-0.5369648190812935,0.28329275667238185,1.0,0.41873093514019755,-0.9867030837701228,0.9566058131522318,6.473141707465357e-05,0.9467887221877429,-0.224843780831297,0.11862344091987088,0.41873093514019755,0.17533559604338433,-0.4131631049727802,0.4005604467017831,2.710504680461984e-05,0.39644972702186626,0.5298248428635783,-0.2795258366183782,-0.9867030837701228,-0.4131631049727802,0.97358297552147,-0.9438859057897331,-6.387068884437066e-05,-0.93419935186142,-0.5136636673914018,0.27099949785672117,0.9566058131522318,0.4005604467017831,-0.9438859057897331,0.9150946817566427,6.192244986719523e-05,0.9057035954717683,-3.47584936583671e-05,1.8337941586388297e-05,6.473141707465357e-05,2.710504680461984e-05,-6.387068884437066e-05,6.192244986719523e-05,4.1901563564927516e-09,6.12869756575131e-05,-0.5083922349177504,0.2682183870948876,0.9467887221877429,0.39644972702186626,-0.93419935186142,0.9057035954717683,6.12869756575131e-05,0.896408884461899
