0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0,-0.11621644365900867,0.0,0.0,0.0,-0.024079129928836752,0.0,0.0,-1.1102230246251565e-16,0.0864947848704528,0.0,0.0,-1.1102230246251565e-16,0.03707073304699514,0.0,0.0,-0.04331277867711696,0.0,0.019625143438288355,0.0,0.0030429446915775644,0.0,0.0,-0.11697189835819839,0.0,-1.1102230246251565e-16,-0.011446926021286264,0.12508677510783828,0.0028068127032043256,0.0009532306256310937,-0.01898213746538222,0.0,0.0004614915042305193,0.0,0.0,0.0,0.00014995532714300654,0.0,0.05982958610861444,0.0,0.0,0.0,0.009459444260689077,0.0,-1.0
0.0,0.11621644365900867,0.0,0.0,0.0,0.024079129928836752,0.0,0.0,-1.1102230246251565e-16,-0.0864947848704528,0.0,0.0,-1.1102230246251565e-16,-0.03707073304699514,0.0,0.0,0.04331277867711696,0.0,-0.019625143438288355,0.0,-0.0030429446915775644,0.0,0.0,0.11697189835819839,0.0,-1.1102230246251565e-16,0.011446926021286264,-0.12508677510783828,-0.0028068127032043256,-0.0009532306256310937,0.01898213746538222,0.0,-0.0004614915042305193,0.0,0.0,0.0,-0.00014995532714300654,0.0,-0.05982958610861444,0.0,0.0,0.0,-0.0094594442606893,0.0,1.0
0.06245785569790973,-0.012538921147858359,0.24588675564817344,0.07949927840172642,-0.03385676681492231,0.09143803428366816,0.12543348427545672,0.10969836464414265,0.04267848958206387,0.010622830682536884,-0.10982066996974506,-0.0100609081622561,-0.05382122702290059,-0.15096456975298422,-0.01668926709186538,-0.09835113461768837,-0.03073883434658865,0.14855091109961407,-0.17179058367868028,0.022548964645254955,-0.03215876989599819,-0.15682374334068208,0.05164916162001718,0.005088833266455709,0.27197575962906567,0.10189788809936204,-0.027808203765345606,-0.034777999618295995,-0.2680095406169864,-0.10891783226816192,0.10181784643882726,0.04122353291104837,-0.054856293587011766,-0.10307491261851996,-0.016323754624420678,0.2500618982092836,-0.1851663003556415,0.0132076015189461,-0.053469983189659266,-0.2620023760946939,-0.12186220199282591,0.10367266756435414,-0.13395251714169445,-0.2575841951875371,1.0
-0.06245785569790973,0.012538921147858359,-0.24588675564817344,-0.07949927840172642,0.03385676681492231,-0.09143803428366816,-0.12543348427545672,-0.10969836464414265,-0.04267848958206409,-0.010622830682536884,0.10982066996974506,0.0100609081622561,0.05382122702290037,0.15096456975298422,0.01668926709186538,0.09835113461768837,0.03073883434658865,-0.14855091109961407,0.17179058367868028,-0.022548964645254955,0.03215876989599819,0.15682374334068208,-0.05164916162001718,-0.005088833266455709,-0.27197575962906567,-0.10189788809936226,0.027808203765345606,0.034777999618295995,0.2680095406169864,0.10891783226816192,-0.10181784643882726,-0.04122353291104837,0.054856293587011766,0.10307491261851996,0.016323754624420678,-0.2500618982092836,0.1851663003556415,-0.0132076015189461,0.053469983189659266,0.2620023760946939,0.12186220199282591,-0.10367266756435414,0.13395251714169423,0.2575841951875371,-1.0
0.06245785569790973,-0.22839350332407649,0.24588675564817344,0.07949927840172642,-0.03385676681492231,-0.0487400975697087,0.12543348427545672,0.10969836464414265,0.04267848958206387,0.14454681156987886,-0.10982066996974506,-0.0100609081622561,-0.05382122702290059,0.07387740031976102,-0.01668926709186538,-0.09835113461768837,-0.09780206541213482,0.14855091109961407,-0.04604466090467397,0.022548964645254955,-0.009826071576420296,-0.15682374334068208,0.05164916162001718,-0.22126192792936994,0.27197575962906567,0.10189788809936204,-0.0833606375431604,0.23965591082647925,-0.21164054548785544,-0.08699024164910578,-0.013312900463253717,0.04122353291104837,-0.02580694776960529,-0.10307491261851996,-0.016323754624420678,0.2500618982092836,-0.1555807037258334,0.0132076015189461,0.08842378625940692,-0.2620023760946939,-0.12186220199282591,0.10367266756435414,-0.06363577569070626,-0.2575841951875371,1.0
-0.06245785569790973,0.22839350332407649,-0.24588675564817344,-0.07949927840172642,0.03385676681492231,0.0487400975697087,-0.12543348427545672,-0.10969836464414265,-0.04267848958206409,-0.14454681156987886,0.10982066996974506,0.0100609081622561,0.05382122702290037,-0.07387740031976102,0.01668926709186538,0.09835113461768837,0.09780206541213482,-0.14855091109961407,0.04604466090467397,-0.022548964645254955,0.009826071576420296,0.15682374334068208,-0.05164916162001718,0.22126192792936994,-0.27197575962906567,-0.10189788809936226,0.0833606375431604,-0.23965591082647925,0.21164054548785544,0.08699024164910578,0.013312900463253717,-0.04122353291104837,0.02580694776960529,0.10307491261851996,0.016323754624420678,-0.2500618982092836,0.1555807037258334,-0.0132076015189461,-0.08842378625940692,0.2620023760946939,0.12186220199282591,-0.10367266756435414,0.06363577569070604,0.2575841951875371,-1.0
0.03573836817262314,-0.030295379954556997,0.019468575055772406,0.017812662179923507,0.7894163565398931,-0.7894642617374569,-0.0037833031870712587,0.19516176497155535,0.025368500299241415,0.025131826181702437,-0.0042872334329961586,-0.0012116196696385884,0.6294228257307244,0.6323555889632743,1.4542200125901296e-05,-0.19155170588220816,-0.025575617361451884,0.0063594610786071246,-0.008072020624944746,0.004945657014682605,-0.0061783869306224915,-0.012210885421987104,0.3842638846232872,-0.4259670174136697,-0.10182275463531691,-0.03138278299199733,-0.37622128089277945,0.4209846141627641,0.09156543251992251,0.03072090592046902,-0.6379849600167915,-0.001501768256408092,0.0017064207953898997,0.0008807851160467444,0.00012118849802173201,-0.007287117632082355,0.005042007088066925,0.07182279311766024,-0.08651197392583035,-0.0601822648645566,-0.04457153496082061,-0.3025417691056942,0.30620740473597524,0.006020732106940146,1.0
-0.03573836817262314,0.030295379954556997,-0.019468575055772406,-0.017812662179923507,-0.7894163565398931,0.7894642617374569,0.0037833031870712587,-0.19516176497155535,-0.025368500299241637,-0.025131826181702437,0.0042872334329961586,0.0012116196696385884,-0.6294228257307246,-0.6323555889632743,-1.4542200125901296e-05,0.19155170588220816,0.025575617361451884,-0.0063594610786071246,0.008072020624944746,-0.004945657014682605,0.0061783869306224915,0.012210885421987104,-0.3842638846232872,0.4259670174136697,0.10182275463531691,0.03138278299199711,0.37622128089277945,-0.4209846141627641,-0.09156543251992251,-0.03072090592046902,0.6379849600167915,0.001501768256408092,-0.0017064207953898997,-0.0008807851160467444,-0.00012118849802173201,0.007287117632082355,-0.005042007088066925,-0.07182279311766024,0.08651197392583035,0.0601822648645566,0.04457153496082061,0.3025417691056942,-0.30620740473597546,-0.006020732106940146,-1.0
0.03573836817262314,-0.1572835142640748,0.019468575055772406,0.017812662179923507,0.7894163565398931,-0.7916125855972788,-0.0037833031870712587,0.19516176497155535,0.025368500299241415,0.11064643580111207,-0.0042872334329961586,-0.0012116196696385884,0.6294228257307244,0.632435379873205,1.4542200125901296e-05,-0.19155170588220816,-0.0683975674437951,0.0063594610786071246,0.01753149032783652,0.004945657014682605,-0.0006545979382490595,-0.012210885421987104,0.3842638846232872,-0.42905049205767803,-0.10182275463531691,-0.03138278299199733,-0.3771453462121021,0.4248852871111624,0.09186442723882417,0.03086219363794069,-0.6380258170998946,-0.001501768256408092,0.0017104347937891787,0.0008807851160467444,0.00012118849802173201,-0.007287117632082355,0.005042113585412633,0.07182279311766024,0.011067322976534772,-0.0601822648645566,-0.04457153496082061,-0.3025417691056942,0.30746711511915875,0.006020732106940146,1.0
-0.03573836817262314,0.1572835142640748,-0.019468575055772406,-0.017812662179923507,-0.7894163565398931,0.7916125855972788,0.0037833031870712587,-0.19516176497155535,-0.025368500299241637,-0.11064643580111207,0.0042872334329961586,0.0012116196696385884,-0.6294228257307246,-0.632435379873205,-1.4542200125901296e-05,0.19155170588220816,0.0683975674437951,-0.0063594610786071246,-0.01753149032783652,-0.004945657014682605,0.0006545979382490595,0.012210885421987104,-0.3842638846232872,0.42905049205767803,0.10182275463531691,0.03138278299199711,0.3771453462121021,-0.4248852871111624,-0.09186442723882417,-0.03086219363794069,0.6380258170998946,0.001501768256408092,-0.0017104347937891787,-0.0008807851160467444,-0.00012118849802173201,0.007287117632082355,-0.005042113585412633,-0.07182279311766024,-0.011067322976534772,0.0601822648645566,0.04457153496082061,0.3025417691056942,-0.307467115119159,-0.006020732106940146,-1.0
