J,M1,M2,M3,M4,M5,M6,M7,M8,target
0.003471186044214482,0.10833704277016964,0.061959429929753895,-0.06666193257359339,-0.24495603001435196,0.2740032730766408,-0.37911545066699126,-0.4764859044927203,-0.2230650516978672,1.0
0.002111690729471409,0.23912496199823507,-0.15552514043895838,-0.179153909525192,-0.4527276274446212,0.012678479094460071,-0.2547036740296006,-0.394260459713338,-0.1313234119395601,1.0
0.007946927840314828,-0.0804836002240471,0.18144947928325506,-0.1820114642607999,0.15772243575259748,0.6079500949670047,-0.7634737801126414,-0.533794172057728,0.27826422426515934,1.0
0.003742259954382745,-0.055781799746161376,0.09442145544860514,-0.1232766074757815,0.10589333085771557,0.28251446689636217,-0.4398135940447457,-0.5338170015613035,-0.23535925608981528,1.0
-9.965275396686679e-05,0.4412525381694517,-0.418124140577532,-0.050416347538313505,-0.4693791693288963,-0.2732396120772774,0.06743566729545702,-0.49539465264541516,0.38776696053315235,-1.0
0.0013239275587671392,0.6443635869484735,-0.4644196433330136,-0.07175111113622479,-0.2752611619431173,-0.18088611980006597,-0.029234532091979237,-0.48554850107445563,0.1589508357737917,1.0
0.00063660690647677,0.5419395752339122,-0.3348503938686536,0.0363478336377378,-0.3752327184926352,-0.2501932616942525,0.008898146082229497,-0.40503775686963917,0.3520077870155655,1.0
0.004814968124059045,-0.1795373236130119,0.2902403718034814,-0.1744718002474632,0.4793127805695184,0.40707568179142073,-0.5309949764372597,-0.5119389811297785,-0.10831679796108248,1.0
0.0031580834377611484,0.10237697228070697,0.020773240382462976,-0.1678051651034053,-0.2658991008609522,0.17309251134399212,-0.38279649500010154,-0.47946643294331576,-0.2472009262654741,1.0
0.0033755017894624723,0.28952510207121585,-0.4028013175146302,0.769745516147015,-0.19644488596297527,0.1315911623517686,-0.389016365455738,-0.3322623668832193,-0.1949234581785561,1.0
0.0034144264951060776,-0.003991383072598387,0.03182416083058848,-0.09343275065319329,-0.01931430025131642,0.1768314638570767,-0.44123386611495385,-0.30079413814586986,-0.1941948480560977,1.0
0.003690201685745069,0.7906475152290167,-0.673411574088879,-0.1827262889647898,-0.005152631318869227,0.011954067710706395,-0.249423186142269,-0.40937375887794625,-0.1350641059006248,1.0
0.0010420065154231363,0.2871713881772481,0.030225661688678573,0.816194018826019,-0.18061514825047836,-0.020980626048434092,-0.09113278635321809,-0.48528990427456914,-0.1196081334286789,1.0
-0.001123129152640314,0.467806298580193,-0.3527685928389456,-0.1808940562412845,-0.4982791940439113,-0.3421909476734366,0.21096005490084713,-0.5122015567268811,0.5895956075158255,-1.0
0.0068261939261302,0.2084892240496945,-0.11746047989084674,-0.1828352566537708,-0.42297660277081367,0.5351864271416211,-0.6969905951873865,-0.5328946352519333,0.1078010701256859,1.0
0.0015000514148265061,0.22334758744325856,0.0322535256307761,0.33834077827475834,-0.2770381057883576,-0.05213372855989751,-0.1885978479138355,-0.400689382797879,-0.05230422223611139,1.0
0.00217642549593095,0.562480999117575,-0.5427273405604767,-0.029809571961390585,-0.3742429732385346,0.06638475203628702,-0.14589418402601706,-0.40045866918164025,-0.18088661316018317,1.0
0.001485535646199439,0.5206228717922807,-0.45475445833733064,-0.1525588971886201,-0.4533560754281208,-0.16357191980108987,-0.10740062743825352,-0.2858710146151997,0.1807846539120952,1.0
-0.0004934437026801099,0.07994700223785745,0.15596601750290462,0.23364828579414698,-0.10013785664527547,-0.18193818014890972,0.02820345091039389,-0.5324144944481332,0.1473315052379004,-1.0
0.006468894146500863,0.49828262511400523,-0.3609533859912805,-0.1603022856122969,-0.4731726719302233,0.48880959328865703,-0.6560604754467456,-0.5309859309254517,0.016349622584232615,1.0
-0.002401420064032758,0.023782789316473485,0.1465860808203554,-0.06077029397230299,-0.07437791552966799,-0.3877162355181718,0.23330873951170694,-0.5319423945732251,0.736120800950615,-1.0
0.0060788079011710305,0.6978561342470598,-0.6400852760278427,-0.1304220530878274,-0.1976342283788597,0.4755432232125639,-0.5657521314645411,-0.4446127058325636,0.01817368984441159,1.0
0.0022785750778818777,0.6206591966884238,-0.5289335166767932,-0.17921191178464238,-0.3453292293058865,0.09876995117689102,-0.13412802647681255,-0.21446294465969246,-0.1457518705954215,1.0
0.0006861801246347025,0.08126584858703123,-0.10444479976122711,0.1109788224968673,-0.1406987627616746,0.10453281865141728,-0.0444683339756462,0.46618179620272626,0.05415536678461169,1.0
0.002590215499476845,0.6553742988728829,-0.5903207444597232,-0.1463534804377509,-0.28014047044477275,0.11309264786439421,-0.16187002630102165,-0.28050543566802505,-0.1723771802343613,1.0
-0.001771472683283498,-0.5664157606494229,0.6652728299915791,-0.058181462203458004,0.1120928451104937,0.08603686392158266,0.12218058457232106,-0.43851927505718785,-0.1697028808090104,-1.0
-0.004354716867550277,-0.3774940699824822,0.3525251297794549,0.054745874478630996,-0.1194804075133418,-0.3069814827139573,0.4230838792992705,-0.4703842939603902,0.3657896752617536,-1.0
-0.0025708416460020114,-0.6652621620891781,0.7395243729547079,-0.0882033950019879,0.3312910475809351,-0.07106057580892611,0.15379378714427705,-0.39140880095109515,-0.050491664040773876,-1.0
-0.00469275972222591,-0.6291001617633865,0.6330060865764873,-0.042822756863056005,0.25467450340421827,-0.21835499741464492,0.42762951055759524,-0.4295156751347337,0.1730612679821364,-1.0
-0.0005801300416159961,-0.72934642191062,0.8272286356901495,-0.05361597261452591,0.5228444613183988,0.26571819117293216,0.013903538129720228,-0.18428291355156312,-0.0302611471661709,-1.0
-0.005178123333873997,-0.4461280883783853,0.5523861298540715,-0.04888240336652411,-0.0806065472010716,-0.3862742387707704,0.5006042811842898,-0.46885694260833183,0.5900509171873671,-1.0
0.003292245181077243,0.010883531232877414,0.0694752326436634,-0.0938034287212109,-0.011932456366048505,0.4754792292740699,-0.3503089862950718,-0.4727458125360706,0.20644216186194309,1.0
0.0015199240011256575,-0.22716649259172478,0.3020127274471555,-0.0940567708890743,-0.2181671641998609,0.34074724442100846,-0.19189012393257737,-0.49496857916411574,-0.0381689348742722,1.0
0.0016899568469895048,-0.08555863247654777,0.2346553249549636,0.048216326610163895,-0.0941434823366866,0.3919193573984673,-0.16765041953172008,-0.4060249116773281,0.06572910593075859,1.0
0.001546952451155441,-0.5516453784191788,0.673057252193193,-0.0075554701172746985,0.09890197053086411,0.361970194183207,-0.22381518630453748,-0.48845172035329404,-0.0060623888388949,1.0
0.0018967627491758544,-0.39615217431071975,0.36440237493737543,0.07844086673876868,-0.09574324000453,0.426666359495762,-0.21314307350087558,-0.43387811504755236,0.11905377276120371,1.0
-0.0033655928501488087,-0.4137710555910287,0.3160611002739492,0.4211385832805363,0.028027832044060896,-0.06644789272226803,0.33679463905397466,-0.21469850785241595,-0.0030534611399932743,-1.0
-0.0005503674514693831,-0.5230758911577189,0.6545114216579793,0.0201715506330271,0.05548977307725342,0.20594102659929386,0.0030632407726686184,-0.4392905394362802,-0.1492328713614625,-1.0
-0.0019098627662124563,-0.3922879719296534,0.43702685128926694,-0.0923204263185715,-0.1522818243530158,-0.05538376738288686,0.1274750174100593,-0.35706509465689795,-0.05749123160315539,-1.0
0.003925374344630962,-0.7118965341519357,0.7740014710114804,-0.0951779810541794,0.4581682388442029,0.5398878484896578,-0.38129508867298156,-0.49659880700128783,0.35209640460156405,1.0
-0.00027929354130112015,-0.6871947336740498,0.6869734471768305,-0.036443124269161006,0.406339133949321,0.21445222041901524,-0.0576349026050858,-0.49662163650486335,-0.16152707575341058,-1.0
-0.004121206249650732,-0.1901603957584368,0.1744278511506933,0.03641713566830698,-0.1689333662372909,-0.34130185855462436,0.4496143587351169,-0.45819928758897505,0.46159914086955706,-1.0
-0.002697625936916726,0.012950653020585012,0.1281323483952117,0.0150823720703957,0.02518464114848809,-0.2489483662774129,0.35294415934768064,-0.4483531360180155,0.23278301611019642,-1.0
-0.0033849465892070952,-0.08947335869397627,0.2577015978595717,0.12318131684435829,-0.0747869154010298,-0.3182555081715994,0.3910768375218894,-0.367842391813199,0.4258399673519702,-1.0
0.0007934146283751801,-0.8109502575409004,0.8827923635317068,-0.08763831704084271,0.7797585836611238,0.3390134353140738,-0.14881628499759977,-0.4747436160733384,-0.03448461762467778,1.0
-0.0008634700579227168,-0.5290359616471816,0.6133252321106883,-0.0809716818967848,0.034546702230653176,0.10503026486664518,-0.0006178035604416654,-0.44227106788687565,-0.1733687459290694,-1.0
-0.0006460517062213929,-0.34188783185667265,0.1897506742135951,0.8565789993536356,0.1040009171286301,0.06352891587442167,-0.006837674016078099,-0.29506700182677925,-0.12109127784215139,-1.0
-0.0006071270005777877,-0.6354043170004868,0.6243761525588138,-0.0065992674465727985,0.281131502840289,0.10876921737972978,-0.059055174675293975,-0.2635987730894297,-0.12036266771969299,-1.0
-0.0003313518099387963,0.15923458130112822,-0.08085958236065369,-0.0958928057581693,0.2952931717727362,-0.05610817876664054,0.13275550529739089,-0.37217839382150614,-0.06123192556422008,-1.0
-0.002979546980260729,-0.3442415457506404,0.6227776534169038,0.9030275020326396,0.11983065484112701,-0.08904287252578102,0.2910459050864418,-0.44809453921812903,-0.045775953092274196,-1.0
-0.005144682648324179,-0.16360663534769548,0.2397833988892797,-0.094060573034664,-0.1978333909523059,-0.41025319415078354,0.593138746340507,-0.47500619167044095,0.6634277878522303,-1.0
0.002804640430446334,-0.422923709878194,0.4750915118373786,-0.0960017734471503,-0.1225307996792083,0.4671241806642742,-0.3148119037477266,-0.49569927019549315,0.1816332504620906,1.0
-0.002521502080857359,-0.40806534648462994,0.6248055173590015,0.4251742614813788,0.023407697303247793,-0.12019597503724444,0.1935808435258244,-0.36349401774143897,0.021527958100293315,-1.0
-0.0018451279997529152,-0.06893193481031351,0.04982465116774859,0.0570239112452299,-0.07379717014692921,-0.0016774944410599124,0.23628450741364282,-0.36326330412520014,-0.10705443282377848,-1.0
-0.002536017849484426,-0.11079006213560771,0.13779753339089468,-0.0657254139819996,-0.15291027233651538,-0.2316341662784368,0.27477806400140636,-0.24867564955875962,0.2546168342484999,-1.0
-0.004514997198363975,-0.551465931690031,0.7485180092311299,0.32048176900076747,0.2003079464463299,-0.25000042662625666,0.41038214235005377,-0.49521912939169305,0.2211636855743051,-1.0
0.0024473406508169976,-0.13313030881388327,0.2315986057369448,-0.07346880240567641,-0.1727268688386179,0.4207473468113101,-0.2738817840070857,-0.49379056586901154,0.09018180292063732,1.0
-0.006422973559716623,-0.607630144611415,0.7391380725485808,0.026063189234317496,0.22606788756193738,-0.45577848199551874,0.6154874309513668,-0.494747029516785,0.8099529812870199,-1.0
0.0020572544054871652,0.06644320031917131,-0.047533284299617395,-0.04358856988120691,0.10281157471274568,0.407480976735217,-0.18357344002488118,-0.4074173407761235,0.0920058701808163,1.0
-0.0017429784178019875,-0.010753737239464684,0.06361847505143212,-0.0923784285780219,-0.0448834262142811,0.03070770469954409,0.24805066496284733,-0.17726757960325235,-0.07191969025901679,-1.0
-0.0033353733710491627,-0.5501470853408572,0.4881071919669982,0.1978123057034878,0.15974704032993078,0.03647057217407035,0.3377103574640137,0.5033771612591664,0.1279875471210164,-1.0
-0.00143133799620702,0.0239613649449944,0.0022312472685021983,-0.059519997231130405,0.020305332646832597,0.04503040138704728,0.22030866513863823,-0.24331007061158494,-0.09854499989795659,-1.0
-0.002583244184266779,0.18892169066694064,-0.31274770021212417,0.112927336682089,-0.2315732526238355,-0.39301834663554,0.30090329472694943,-0.0318650189032024,0.535492556070764,-1.0
-0.0007993689627185134,-0.0988464014397552,0.07425154296312875,-0.030021932798529903,0.21919820247044136,-0.15709743973050877,0.03161320257195599,0.0471104741060927,0.11921121676823651,-1.0
-0.0029212870389424116,-0.06268440111396356,-0.032266743415091725,0.015358705340401999,0.1425816582937246,-0.3043918613362276,0.3054489259852742,0.009003599922454107,0.3427641487911468,-1.0
0.0011913426416675019,-0.16293066126119715,0.1619558056985705,0.0045654895889320965,0.41075161620790507,0.1796813272513495,-0.10827704644260083,0.25423636150562473,0.1394417336428395,1.0
-0.003406650650590499,0.12028767227103754,-0.11288670013750757,0.009299058836933896,-0.1926993923115653,-0.47231110269235305,0.37842369661196873,-0.030337667551143997,0.7597537979963775,-1.0
0.0050637178643607415,0.5772992918823002,-0.5957975973479157,-0.0356219665177529,-0.1240253014765422,0.3894423653524872,-0.47248957086739285,-0.034226537478882796,0.3761450426709535,1.0
0.0032913966844091555,0.33924926805769806,-0.36326010254442354,-0.0358753086856163,-0.3302600093103546,0.2547103804994258,-0.31407070850489843,-0.056449304106927896,0.1315339459347382,1.0
0.003461429530273003,0.48085712817287507,-0.43061750503661544,0.1063977888136219,-0.2062363274471803,0.30588249347688456,-0.28983100410404117,0.032494363379859705,0.23543198673976898,1.0
0.003318425134438939,0.014770382230244072,0.007784422201613905,0.050625992086183305,-0.013190874579629586,0.2759333302616243,-0.3459957708768585,-0.0499324452961062,0.1636404919701155,1.0
0.0036682354324593523,0.1702635863387031,-0.3008704550542036,0.1366223289422267,-0.2078360851150237,0.3406294955741793,-0.33532365807319664,0.004641160009635499,0.2887566535702141,1.0
-0.0015941201668653107,0.15264470505839411,-0.34921172971762987,0.4793200454839943,-0.0840650130664328,-0.1524847566438507,0.2146140544816536,0.22382076720477187,0.1666494196690171,-1.0
0.0012211052318141149,0.043339869491703986,-0.010761408333599842,0.0783530128364851,-0.056603072033240276,0.1199041626777112,-0.11911734379965244,-0.000771264379092397,0.0204700094475479,1.0
-0.00013839008292895836,0.17412778871976942,-0.2282459787023121,-0.0341389641151135,-0.2643746694635095,-0.14142063130446952,0.005294432837738228,0.0814541804002899,0.112211649205855,-1.0
0.00569684702791446,-0.14548077350251276,0.10872864101990132,-0.0369965188507214,0.34607539373370916,0.4538509845680751,-0.5034756732453026,-0.058079531944099996,0.5217992854105744,1.0
0.0014921791419823778,-0.12077897302462703,0.021700617185251403,0.021738337934296997,0.29424628883882725,0.12841535649743258,-0.17981548717740686,-0.058102361447675534,0.0081758050555998,1.0
-0.002349733566367234,0.37625536489098604,-0.49084497884088574,0.09459859787176499,-0.2810262113477846,-0.427338722476207,0.32743377416279584,-0.019680012531787194,0.6313020216785674,-1.0
-0.000926153253633228,0.5793664136700079,-0.5371404815963674,0.0732638342738537,-0.0869082039620056,-0.33498523019899556,0.23076357477535958,-0.009833860960827695,0.4024858969192068,-1.0
-0.0016134739059235972,0.47694240195544657,-0.40757123213200736,0.18136277904781628,-0.1868797605115235,-0.4042923720931821,0.2688962529495683,0.0706768832439888,0.5955428481609806,-1.0
0.002564887311658678,-0.24453449689147755,0.21751953354012765,-0.0294568548373847,0.6676657385506302,0.2529765713924911,-0.27099686956992086,-0.036224341016150595,0.1352182631843326,1.0
0.0009080026253607812,0.03737979900224131,-0.05194759788089076,-0.022790219693326803,-0.07754614287984052,0.018993400945062522,-0.12279838813276273,-0.0037517928296877945,-0.0036658651200590017,1.0
0.001125420977062105,0.2245279287927502,-0.47552215577798396,0.9147604615570936,-0.00809192798186359,-0.022507948047160997,-0.12901825858839916,0.1434522732304086,0.048611602966859,1.0
0.0011643456827057103,-0.06898855635106405,-0.04089667743276526,0.051582194756885205,0.16903865772979526,0.022732353458147114,-0.18123575924761504,0.1749205019677581,0.049340213089317395,1.0
0.0014401208733447017,0.725650341950551,-0.7461324123522327,-0.0377113435547113,0.18320032666224245,-0.1421450426882232,0.010574920725069825,0.06634088123568171,0.1084709552447903,1.0
-0.001208074296977231,0.22217421489878242,-0.042495176574675164,0.9612089642360976,0.007737809730633316,-0.1750797364473637,0.16886532051412073,-0.009575264160941198,0.12392692771673619,-1.0
-0.0033732099650406813,0.40280912530172736,-0.42548943110229936,-0.035879110831206,-0.30992623606279956,-0.4962900580723662,0.47095816176818595,-0.036486916613253095,0.8331306686612406,-1.0
0.0045761131137298326,0.14349205077122884,-0.19018131815420047,-0.0378203112436923,-0.234623644789702,0.3810873167426915,-0.43699248832004767,-0.057179995138305295,0.35133613127110097,1.0
-0.0007500293975738611,0.1583504141647929,-0.040467312632577634,0.4833557236848368,-0.0886851478072459,-0.2062328389588271,0.07140025895350333,0.07502525731574888,0.1912308389093037,-1.0
-7.365531646941724e-05,0.49748382583910933,-0.6154481788238304,0.1152053734486879,-0.1858900152574229,-0.08771435836264257,0.11410392284132176,0.07525597093198769,0.0626484479852319,-1.0
-0.0007645451662009282,0.4556256985138151,-0.5274752966006844,-0.007543951778541603,-0.2650031174470091,-0.31767103020001947,0.1525974794290853,0.1898436254984282,0.4243197150575103,-1.0
-0.002743524515080477,0.014949828959391787,0.08324517923955088,0.37866323120422546,0.08821510133583621,-0.3360372905478393,0.2882015577777327,-0.056699854334505195,0.3908665663833155,-1.0
0.004218813334100496,0.43328545183553957,-0.43367422425463426,-0.015287340202218402,-0.2848197139491116,0.3347104828897274,-0.39606236857940674,-0.0552712908118237,0.2598846837296477,1.0
-0.004651500876433125,-0.041214383961992174,0.07386524255700166,0.0842446514377755,0.11397504245144369,-0.5418153459171013,0.49330684637904576,-0.0562277544595972,0.9796558620960302,-1.0
0.003828727088770663,0.6328589609685942,-0.7128061142911964,0.014592892322251097,-0.00928127039774801,0.3214441128136343,-0.30575402459720225,0.0311019342810643,0.2617087509898267,1.0
2.8494265481510475e-05,0.5556620234099582,-0.601654354940147,-0.0341969663745639,-0.1569762713247748,-0.05532915922203857,0.12587008039052627,0.2612516954539355,0.0977831905499936,1.0
-0.0015639006877656647,0.016268675308565572,-0.17716563802458085,0.2559937679069458,0.04765419521943709,-0.049566291747512314,0.21552977289169262,0.9418964363163542,0.29769042793002676,-1.0
0.0003401346870764779,0.5903771255944172,-0.6630415827230769,-0.001338535027672401,-0.0917875124636611,-0.04100646253453538,0.09812808056631717,0.19520920444560289,0.0711578809110538,1.0
0.0017838752215482657,-0.28776809210669585,0.3869992431752529,-0.1429492694806189,0.45077145509427685,0.2359209069050312,-0.26929009215499344,0.0789754930092951,-0.4162813393025275,1.0
-0.00033804285467563255,-0.2516060917809042,0.28048095679703244,-0.097568631341687,0.3741549109175601,0.08862648529931239,0.004545631258324745,0.040868618825656504,-0.1927284072796172,-1.0
0.003774586825934281,-0.3518523519281378,0.47470350591069466,-0.10836184709315691,0.6423248688317406,0.5726996738868895,-0.40918034116955027,0.2861013804088271,-0.3960508224279245,1.0
-0.0008234064663237197,-0.0686340183959031,0.1998610000746166,-0.1036282778451551,0.03887386031227019,-0.07929275605681307,0.0775204018850193,0.0015273513520583995,0.22426124192561359,-1.0
